batch_idx,loss,layer,num_channels,grad_mean,grad_median,grad_sum,grad_abs_mean,grad_abs_max,frac_grad_positive,frac_grad_negative,bits_mean,bits_min,bits_max,step_mean,range_mean,sens_mean,sens_max
1,0.0033087730407714844,encoder.layers.2.blocks.3.attention.self.continuous_position_bias_mlp.0,512,-2.464628323650686e-08,-5.0034110188335035e-08,-1.2618897017091513e-05,1.4227206293071504e-06,2.8029095119563863e-05,0.47265625,0.5234375,8.0,8.0,8.0,0.0024201369378715754,0.6195550560951233,1.6056983189165314e-19,1.6056985774104729e-19
1,0.0033087730407714844,encoder.layers.2.blocks.3.attention.self.continuous_position_bias_mlp.2,12,-4.596849066729192e-06,-8.890332026112446e-08,-5.51621888007503e-05,1.1271356015640777e-05,4.0752693166723475e-05,0.4166666567325592,0.5833333134651184,8.0,8.0,8.0,0.0028079694602638483,0.7188401818275452,1.6056985774104729e-19,1.6056985774104729e-19
1,0.0033087730407714844,encoder.layers.2.blocks.3.attention.self.query,768,-1.3761457751115813e-07,-3.761800826396211e-08,-0.00010568799189059064,2.0892541670036735e-06,5.135586980031803e-05,0.4934895932674408,0.5065104365348816,8.0,8.0,8.0,0.00027855581720359623,0.07131028920412064,1.6056985774104729e-19,1.6368182752774542e-18
1,0.0033087730407714844,encoder.layers.2.blocks.3.attention.self.key,768,1.5022486365978693e-07,1.3760148931396543e-07,0.00011537269892869517,1.4521938282996416e-06,1.0517465852899477e-05,0.5338541865348816,0.4661458432674408,8.0,8.0,8.0,0.00028376569389365613,0.07264401763677597,1.6056985774104729e-19,1.6368182752774542e-18
1,0.0033087730407714844,encoder.layers.2.blocks.3.attention.self.value,768,-2.60905494542385e-07,1.1547832912128797e-08,-0.00020037541980855167,1.073054318112554e-05,0.00016835780115798116,0.5065104365348816,0.4934895932674408,8.0,8.0,8.0,0.00022813719988334924,0.058403123170137405,1.6056985774104729e-19,1.6368182752774542e-18
1,0.0033087730407714844,encoder.layers.2.blocks.3.attention.output.dense,768,7.956093099892314e-07,2.0424045032996219e-07,0.0006110279355198145,1.4418201317312196e-05,0.00015570154937449843,0.53125,0.46875,8.0,8.0,8.0,0.00020760000916197896,0.053145602345466614,1.6056985774104729e-19,1.6368182752774542e-18
1,0.0033087730407714844,encoder.layers.2.blocks.3.intermediate.dense,3072,-4.878856429968437e-09,-2.3261292891874064e-10,-1.4987846952863038e-05,2.0257684809621423e-06,4.5862849219702184e-05,0.4977213442325592,0.5022786259651184,8.0,8.0,8.0,0.0001662171125644818,0.04255158081650734,1.6056983189165314e-19,1.6056985774104729e-19
1,0.0033087730407714844,encoder.layers.2.blocks.3.output.dense,768,-6.272123442840893e-08,2.858990910681314e-08,-4.8169909860007465e-05,6.602989287785022e-06,0.00012606472591869533,0.5104166865348816,0.4895833432674408,8.0,8.0,8.0,0.00014088321768213063,0.03606610372662544,1.6056985774104729e-19,1.6368182752774542e-18
1,0.0033087730407714844,encoder.layers.2.blocks.4.attention.self.continuous_position_bias_mlp.0,512,6.812483022144988e-09,-1.1602935501286993e-08,3.487991307338234e-06,1.088230646928423e-06,1.0494522030057851e-05,0.46484375,0.51171875,8.0,8.0,8.0,0.0018879339331761003,0.48331108689308167,1.3820096819774982e-19,1.3820095527305275e-19
1,0.0033087730407714844,encoder.layers.2.blocks.4.attention.self.continuous_position_bias_mlp.2,12,-9.032783054863103e-07,-2.217604162524367e-07,-1.0839339665835723e-05,1.426917719982157e-06,6.763136298104655e-06,0.4166666567325592,0.5833333134651184,8.0,8.0,8.0,0.0032689881045371294,0.8368609547615051,1.3820095527305275e-19,1.3820095527305275e-19
1,0.0033087730407714844,encoder.layers.2.blocks.4.attention.self.query,768,-7.651754430071378e-08,-3.5888319871446583e-08,-5.876547584193759e-05,1.0151746892006486e-06,1.4020151866134256e-05,0.4908854067325592,0.5091145634651184,8.0,8.0,8.0,0.0002924045838881284,0.07485557347536087,1.3820095527305275e-19,1.6121439945928802e-18
1,0.0033087730407714844,encoder.layers.2.blocks.4.attention.self.key,768,5.225208710157858e-08,3.531624770403141e-08,4.012960198451765e-05,1.1332004987707478e-06,1.2760530808009207e-05,0.51953125,0.48046875,8.0,8.0,8.0,0.00029516141512431204,0.07556132227182388,1.3820095527305275e-19,1.6121439945928802e-18
1,0.0033087730407714844,encoder.layers.2.blocks.4.attention.self.value,768,-3.6930214264430106e-07,3.7317249734769575e-08,-0.0002836240455508232,6.2893891481508035e-06,4.698720294982195e-05,0.5052083134651184,0.4947916567325592,8.0,8.0,8.0,0.00026130941114388406,0.06689520925283432,1.3820095527305275e-19,1.6121439945928802e-18
1,0.0033087730407714844,encoder.layers.2.blocks.4.attention.output.dense,768,1.686317290250372e-07,3.59100695845882e-08,0.00012950916425324976,5.229692760622129e-06,6.986768858041614e-05,0.5143229365348816,0.4856770932674408,8.0,8.0,8.0,0.0002211989922216162,0.05662694200873375,1.3820095527305275e-19,1.6121439945928802e-18
1,0.0033087730407714844,encoder.layers.2.blocks.4.intermediate.dense,3072,-9.886523599789143e-08,-1.1571414937350255e-09,-0.0003037140122614801,1.4688916962768417e-06,4.722743324236944e-05,0.490234375,0.509765625,8.0,8.0,8.0,0.00020178500562906265,0.05165696144104004,1.382009811224469e-19,1.3820095527305275e-19
1,0.0033087730407714844,encoder.layers.2.blocks.4.output.dense,768,-4.6401833486697797e-08,6.990561018938024e-09,-3.5636607208289206e-05,4.806888227903983e-06,7.904558879090473e-05,0.50390625,0.49609375,8.0,8.0,8.0,0.00014628366625402123,0.037448618561029434,1.3820095527305275e-19,1.6121439945928802e-18
1,0.0033087730407714844,encoder.layers.2.blocks.5.attention.self.continuous_position_bias_mlp.0,512,2.0484073104398703e-08,0.0,1.0487845429452136e-05,2.8651817274294444e-07,3.082164766965434e-06,0.408203125,0.3515625,8.0,8.0,8.0,0.001196347875520587,0.30626505613327026,1.3081358616810065e-19,1.3081358616810065e-19
1,0.0033087730407714844,encoder.layers.2.blocks.5.attention.self.continuous_position_bias_mlp.2,12,4.4204239202372264e-07,1.3874576154648821e-08,5.304508704284672e-06,1.1430161066527944e-06,6.2833451011101715e-06,0.5833333134651184,0.4166666567325592,8.0,8.0,8.0,0.002658228622749448,0.6805065274238586,1.3081358616810065e-19,1.3081358616810065e-19
1,0.0033087730407714844,encoder.layers.2.blocks.5.attention.self.query,768,-1.3336005189046318e-08,1.9105392823348666e-09,-1.0242051757813897e-05,2.702343806504359e-07,2.56957014244108e-06,0.5052083134651184,0.4947916567325592,8.0,8.0,8.0,0.00028179274522699416,0.0721389427781105,1.3081358616810065e-19,1.5975083778222498e-18
1,0.0033087730407714844,encoder.layers.2.blocks.5.attention.self.key,768,8.951529295586624e-09,9.17388653931539e-09,6.8747744990105275e-06,2.473130393809697e-07,2.4398900677624624e-06,0.5169270634651184,0.4830729067325592,8.0,8.0,8.0,0.000276072503766045,0.07067456096410751,1.3081358616810065e-19,1.5975083778222498e-18
1,0.0033087730407714844,encoder.layers.2.blocks.5.attention.self.value,768,-2.245059249617043e-08,4.154412636125926e-08,-1.724205503705889e-05,1.4028964869794436e-06,8.164564860635437e-06,0.5078125,0.4921875,8.0,8.0,8.0,0.0002601158048491925,0.06658964604139328,1.3081358616810065e-19,1.5975083778222498e-18
1,0.0033087730407714844,encoder.layers.2.blocks.5.attention.output.dense,768,8.213353908104182e-08,-6.200728819294454e-09,6.307855801424012e-05,1.888262090687931e-06,2.7730555302696303e-05,0.4947916567325592,0.5052083134651184,8.0,8.0,8.0,0.0001610560284461826,0.04123034328222275,1.3081358616810065e-19,1.5975083778222498e-18
1,0.0033087730407714844,encoder.layers.2.blocks.5.intermediate.dense,3072,-7.889130415605905e-08,4.7911337119899144e-09,-0.0002423540863674134,2.4523228603356984e-06,5.344872988644056e-05,0.5162760615348816,0.4837239682674408,8.0,8.0,8.0,0.00022639305097982287,0.057956621050834656,1.3081357324340358e-19,1.3081358616810065e-19
1,0.0033087730407714844,encoder.layers.2.blocks.5.output.dense,768,-1.0655224969013943e-07,-4.915277429518028e-08,-8.183212776202708e-05,6.6575098571775015e-06,8.339877967955545e-05,0.4739583432674408,0.5260416865348816,8.0,8.0,8.0,0.00014559290139004588,0.037271782755851746,1.3081358616810065e-19,1.5975083778222498e-18
1,0.0033087730407714844,encoder.layers.2.blocks.6.attention.self.continuous_position_bias_mlp.0,512,-1.8389464173651504e-08,0.0,-9.41540565690957e-06,9.827017777297442e-08,2.434328507661121e-06,0.28515625,0.29296875,8.0,8.0,8.0,0.00034118228359147906,0.08734266459941864,1.2556056276338558e-19,1.255605498386885e-19
1,0.0033087730407714844,encoder.layers.2.blocks.6.attention.self.continuous_position_bias_mlp.2,12,-3.622524147317563e-08,5.209383857618377e-08,-4.3470288346725283e-07,3.6667628933173546e-07,1.1648378404061077e-06,0.5833333134651184,0.4166666567325592,8.0,8.0,8.0,0.0012101087486371398,0.3097878396511078,1.255605498386885e-19,1.255605498386885e-19
1,0.0033087730407714844,encoder.layers.2.blocks.6.attention.self.query,768,-2.0280890300483634e-09,1.5538716979790479e-09,-1.557572431920562e-06,4.686141039655922e-07,5.034232344769407e-06,0.5013020634651184,0.4986979067325592,8.0,8.0,8.0,0.00027888023760169744,0.07139334082603455,1.255605498386885e-19,1.6138000101792114e-18
1,0.0033087730407714844,encoder.layers.2.blocks.6.attention.self.key,768,-1.0076816714388315e-08,9.36640809356959e-09,-7.73899500927655e-06,3.397626358037087e-07,2.7053240501118125e-06,0.5078125,0.4921875,8.0,8.0,8.0,0.00025787041522562504,0.06601482629776001,1.255605498386885e-19,1.6138000101792114e-18
1,0.0033087730407714844,encoder.layers.2.blocks.6.attention.self.value,768,-1.3112331487263873e-07,-1.4600107078877045e-07,-0.00010070270946016535,2.073728182949708e-06,1.1126272511319257e-05,0.4778645932674408,0.5221354365348816,8.0,8.0,8.0,0.0002710072149056941,0.0693778470158577,1.255605498386885e-19,1.6138000101792114e-18
1,0.0033087730407714844,encoder.layers.2.blocks.6.attention.output.dense,768,-7.835481596885074e-08,-2.886980210448087e-09,-6.017649866407737e-05,1.4882638197377673e-06,2.8061553166480735e-05,0.4947916567325592,0.5052083134651184,8.0,8.0,8.0,0.00015011536015663296,0.03842953220009804,1.255605498386885e-19,1.6138000101792114e-18
1,0.0033087730407714844,encoder.layers.2.blocks.6.intermediate.dense,3072,-2.1505731240267778e-07,-4.475699810768674e-09,-0.0006606560782529414,2.527815240682685e-06,4.30226864409633e-05,0.4798177182674408,0.5201823115348816,8.0,8.0,8.0,0.00018401203851681203,0.04710708186030388,1.255605498386885e-19,1.255605498386885e-19
1,0.0033087730407714844,encoder.layers.2.blocks.6.output.dense,768,9.714636917124153e-08,-1.1510472575082531e-07,7.46084115235135e-05,8.131172762659844e-06,0.00012071329547325149,0.4791666567325592,0.5208333134651184,8.0,8.0,8.0,0.00015317463839892298,0.03921270743012428,1.255605498386885e-19,1.6138000101792114e-18
1,0.0033087730407714844,encoder.layers.2.blocks.7.attention.self.continuous_position_bias_mlp.0,512,3.0826843300246765e-08,0.0,1.5783343769726343e-05,1.1383291820266095e-07,4.850291588809341e-06,0.244140625,0.255859375,8.0,8.0,8.0,0.00031806540209800005,0.08142474293708801,1.2283701889776645e-19,1.2283700597306938e-19
1,0.0033087730407714844,encoder.layers.2.blocks.7.attention.self.continuous_position_bias_mlp.2,12,2.7669001312347064e-08,-3.3911287999899287e-08,3.320280086427374e-07,2.882315186525375e-07,8.733197205401666e-07,0.5,0.5,8.0,8.0,8.0,0.001292192260734737,0.33080121874809265,1.2283700597306938e-19,1.2283700597306938e-19
1,0.0033087730407714844,encoder.layers.2.blocks.7.attention.self.query,768,-7.3053727511762645e-09,-2.592570380599568e-09,-5.610526386590209e-06,4.6752040816500084e-07,5.842388873134041e-06,0.4986979067325592,0.5013020634651184,8.0,8.0,8.0,0.00032435645698569715,0.08303525298833847,1.2283700597306938e-19,1.6219137214101674e-18
1,0.0033087730407714844,encoder.layers.2.blocks.7.attention.self.key,768,-2.3531079307304026e-09,8.629569947515847e-09,-1.8071868908009492e-06,3.3485798667243216e-07,3.605383881222224e-06,0.51171875,0.48828125,8.0,8.0,8.0,0.0002897373924497515,0.07417277246713638,1.2283700597306938e-19,1.6219137214101674e-18
1,0.0033087730407714844,encoder.layers.2.blocks.7.attention.self.value,768,-3.7103287553463815e-08,-4.654164342809963e-08,-2.8495323931565508e-05,1.6078605540315039e-06,1.4866713172523305e-05,0.4947916567325592,0.5052083134651184,8.0,8.0,8.0,0.00031518834293819964,0.08068821579217911,1.2283700597306938e-19,1.6219137214101674e-18
1,0.0033087730407714844,encoder.layers.2.blocks.7.attention.output.dense,768,8.014725239036125e-08,2.737599835711535e-08,6.155308801680803e-05,2.167459797419724e-06,1.5634279407095164e-05,0.5234375,0.4765625,8.0,8.0,8.0,0.0002274559810757637,0.05822873115539551,1.2283700597306938e-19,1.6219137214101674e-18
1,0.0033087730407714844,encoder.layers.2.blocks.7.intermediate.dense,3072,-2.3826885353628313e-08,2.1869439592592244e-09,-7.319619180634618e-05,1.8125407450497732e-06,4.728749263449572e-05,0.5120442509651184,0.4879557192325592,8.0,8.0,8.0,0.00018750398885458708,0.04800102114677429,1.2283703182246352e-19,1.2283700597306938e-19
1,0.0033087730407714844,encoder.layers.2.blocks.7.output.dense,768,-2.6315021273148886e-07,-1.6838328065205133e-08,-0.00020209935610182583,5.381747087085387e-06,6.997561285970733e-05,0.4986979067325592,0.5013020634651184,8.0,8.0,8.0,0.00016617959772702307,0.042541977018117905,1.2283700597306938e-19,1.6219137214101674e-18
1,0.0033087730407714844,encoder.layers.2.downsample.reduction,1536,2.0732345547003206e-06,2.9491616260202136e-08,0.0031844882760196924,2.9341535991989076e-05,0.0005912550259381533,0.5032551884651184,0.4967447817325592,8.0,8.0,8.0,0.00025231135077774525,0.06459170579910278,nan,nan
1,0.0033087730407714844,encoder.layers.3.blocks.0.attention.self.continuous_position_bias_mlp.0,512,-5.196153551878524e-07,0.0,-0.00026604306185618043,2.5573467610229272e-06,1.725653237372171e-05,0.3671875,0.4296875,8.0,8.0,8.0,0.0010325649054720998,0.26433661580085754,1.6193911953580958e-20,1.6193910337993824e-20
1,0.0033087730407714844,encoder.layers.3.blocks.0.attention.self.continuous_position_bias_mlp.2,24,-2.059152166111744e-06,-2.646023176566814e-06,-4.941965016769245e-05,5.930460247327574e-06,2.2380732843885198e-05,0.375,0.625,8.0,8.0,8.0,0.0016802247846499085,0.4301375448703766,1.6193910337993824e-20,1.6193910337993824e-20
1,0.0033087730407714844,encoder.layers.3.blocks.0.attention.self.query,1536,6.661566942511854e-08,1.1572446823038263e-07,0.00010232166823698208,1.6774296227595187e-06,1.2186706044303719e-05,0.5266926884651184,0.4733072817325592,8.0,8.0,8.0,0.0001927259872900322,0.049337852746248245,1.6193910337993824e-20,9.627533823754522e-20
1,0.0033087730407714844,encoder.layers.3.blocks.0.attention.self.key,1536,1.2261907933464045e-08,7.073242613842012e-08,1.8834291040548123e-05,1.8076257219945546e-06,1.2523457371571567e-05,0.515625,0.484375,8.0,8.0,8.0,0.00019070222333539277,0.04881976917386055,1.6193910337993824e-20,9.627533823754522e-20
1,0.0033087730407714844,encoder.layers.3.blocks.0.attention.self.value,1536,-8.879093371660929e-08,-2.1275663186770544e-07,-0.00013638287782669067,3.7512375001824694e-06,5.849696754012257e-05,0.4733072817325592,0.5266926884651184,8.0,8.0,8.0,0.00020514389325398952,0.052516836673021317,1.6193910337993824e-20,9.627533823754522e-20
1,0.0033087730407714844,encoder.layers.3.blocks.0.attention.output.dense,1536,9.037161241565173e-09,2.4226523009929224e-08,1.3881079212296754e-05,3.2538955565541983e-06,0.00010563899559201673,0.517578125,0.482421875,8.0,8.0,8.0,0.00015107332728803158,0.038674771785736084,1.6193910337993824e-20,9.627533823754522e-20
1,0.0033087730407714844,encoder.layers.3.blocks.0.intermediate.dense,6144,-3.168623763372125e-08,-9.18321774179276e-09,-0.00019468023674562573,1.5959309394020238e-06,3.969510362367146e-05,0.486328125,0.513671875,8.0,8.0,8.0,0.00013694287918042392,0.03505737707018852,1.6193910337993824e-20,1.6193910337993824e-20
1,0.0033087730407714844,encoder.layers.3.blocks.0.output.dense,1536,-1.5221843341350905e-07,-3.4968543616287207e-09,-0.0002338075137231499,2.5843346520559862e-06,6.551387923536822e-05,0.4967447817325592,0.5032551884651184,8.0,8.0,8.0,9.075930574908853e-05,0.023234382271766663,1.6193910337993824e-20,9.627533823754522e-20
1,0.0033087730407714844,encoder.layers.3.blocks.1.attention.self.continuous_position_bias_mlp.0,512,2.0063032479811227e-07,0.0,0.00010272272629663348,1.9094964045507368e-06,1.764194166753441e-05,0.4921875,0.470703125,8.0,8.0,8.0,0.0014940414112061262,0.3824746012687683,1.3669363186417653e-20,1.366936157083052e-20
1,0.0033087730407714844,encoder.layers.3.blocks.1.attention.self.continuous_position_bias_mlp.2,24,3.8686419401301464e-08,-4.593718756495946e-07,9.284740372095257e-07,5.909144874749472e-06,3.8878893974469975e-05,0.4583333432674408,0.5416666865348816,8.0,8.0,8.0,0.002240278059616685,0.5735111832618713,1.366936157083052e-20,1.366936157083052e-20
1,0.0033087730407714844,encoder.layers.3.blocks.1.attention.self.query,1536,2.8433886356538096e-08,8.34599589438767e-09,4.3674448534147814e-05,1.200280735247361e-06,9.231378498952836e-06,0.5045573115348816,0.4954427182674408,8.0,8.0,8.0,0.00021068348723929375,0.0539349727332592,1.366936157083052e-20,8.291798046959918e-20
1,0.0033087730407714844,encoder.layers.3.blocks.1.attention.self.key,1536,2.101972995660617e-08,7.820233349775663e-10,3.228630521334708e-05,1.18032107820909e-06,1.8837463358067907e-05,0.5006510615348816,0.4993489682674408,8.0,8.0,8.0,0.00020531995687633753,0.05256190896034241,1.366936157083052e-20,8.291798046959918e-20
1,0.0033087730407714844,encoder.layers.3.blocks.1.attention.self.value,1536,5.1537295320258636e-08,-1.8351016706219525e-08,7.916128379292786e-05,3.09147094412765e-06,5.013540430809371e-05,0.498046875,0.501953125,8.0,8.0,8.0,0.00023067944857757539,0.0590539388358593,1.366936157083052e-20,8.291798046959918e-20
1,0.0033087730407714844,encoder.layers.3.blocks.1.attention.output.dense,1536,5.670445446526173e-08,-2.502903839740611e-08,8.709804387763143e-05,2.85669079858053e-06,6.770768231945112e-05,0.482421875,0.517578125,8.0,8.0,8.0,0.0001743341563269496,0.0446295440196991,1.366936157083052e-20,8.291798046959918e-20
1,0.0033087730407714844,encoder.layers.3.blocks.1.intermediate.dense,6144,-7.211665487005803e-09,6.928030371611271e-10,-4.430847184266895e-05,9.299082535108028e-07,1.4518730495183263e-05,0.5026041865348816,0.4973958432674408,8.0,8.0,8.0,0.0001481182553106919,0.037918273359537125,1.3669364802004787e-20,1.366936157083052e-20
1,0.0033087730407714844,encoder.layers.3.blocks.1.output.dense,1536,8.218935221293577e-08,5.515294887459277e-09,0.00012624284136109054,1.0744787459771032e-06,4.481156065594405e-05,0.509765625,0.490234375,8.0,8.0,8.0,5.987710028421134e-05,0.015328537672758102,1.366936157083052e-20,8.291798046959918e-20
1,0.0033087730407714844,encoder.layers.3.blocks.2.attention.self.continuous_position_bias_mlp.0,512,8.7365236822734e-08,0.0,4.473100125323981e-05,3.1416825549968053e-06,6.478629802586511e-05,0.484375,0.453125,8.0,8.0,8.0,0.0015030787326395512,0.3847881555557251,1.1005789915208619e-20,1.1005789107415052e-20
1,0.0033087730407714844,encoder.layers.3.blocks.2.attention.self.continuous_position_bias_mlp.2,24,1.1136621651530731e-06,2.085048436129e-07,2.6727891963673756e-05,7.251784609252354e-06,3.568079773685895e-05,0.5416666865348816,0.4583333432674408,8.0,8.0,8.0,0.0027369011659175158,0.700646698474884,1.1005789107415052e-20,1.1005789107415052e-20
1,0.0033087730407714844,encoder.layers.3.blocks.2.attention.self.query,1536,-1.0116798421222484e-07,-7.582137584449811e-08,-0.00015539402374997735,1.6651283658575267e-06,1.2550609426398296e-05,0.4772135317325592,0.5227864384651184,8.0,8.0,8.0,0.00022921124764252454,0.05867807939648628,1.1005789107415052e-20,6.024323443246169e-20
1,0.0033087730407714844,encoder.layers.3.blocks.2.attention.self.key,1536,2.7418805004231217e-08,-2.3808922833268298e-08,4.211528357700445e-05,1.7790492847780115e-06,1.5633726434316486e-05,0.4973958432674408,0.5026041865348816,8.0,8.0,8.0,0.00022840099700260907,0.05847065523266792,1.1005789107415052e-20,6.024323443246169e-20
1,0.0033087730407714844,encoder.layers.3.blocks.2.attention.self.value,1536,1.933176889679089e-07,8.599442935519619e-08,0.00029693596297875047,3.934319920517737e-06,3.0652394343633205e-05,0.5104166865348816,0.4895833432674408,8.0,8.0,8.0,0.00024217960890382528,0.06199797987937927,1.1005789107415052e-20,6.024323443246169e-20
1,0.0033087730407714844,encoder.layers.3.blocks.2.attention.output.dense,1536,1.510689457973058e-07,6.891582415846642e-09,0.0002320419007446617,3.0124538170639426e-06,8.030053140828386e-05,0.5091145634651184,0.4908854067325592,8.0,8.0,8.0,0.0001102363967220299,0.028220517560839653,1.1005789107415052e-20,6.024323443246169e-20
1,0.0033087730407714844,encoder.layers.3.blocks.2.intermediate.dense,6144,2.1434734875924732e-08,4.939174402807112e-09,0.00013169500743970275,1.7029352648023632e-06,2.6032506866613403e-05,0.5040690302848816,0.4959309995174408,8.0,8.0,8.0,0.0001984498230740428,0.050803154706954956,1.100579233858932e-20,1.1005789107415052e-20
1,0.0033087730407714844,encoder.layers.3.blocks.2.output.dense,1536,-8.856592792483298e-09,6.807056252000621e-09,-1.3603726984001696e-05,2.4834137093421305e-06,6.787072925362736e-05,0.50390625,0.49609375,8.0,8.0,8.0,0.00010636844672262669,0.02723032236099243,1.1005789107415052e-20,6.024323443246169e-20
1,0.0033087730407714844,encoder.layers.3.blocks.3.attention.self.continuous_position_bias_mlp.0,512,-1.0991574583840702e-07,0.0,-5.6276861869264394e-05,9.810030405787984e-07,1.4803462363488507e-05,0.357421875,0.36328125,8.0,8.0,8.0,0.0009052048553712666,0.23173244297504425,9.457409590498787e-21,9.457407974911653e-21
1,0.0033087730407714844,encoder.layers.3.blocks.3.attention.self.continuous_position_bias_mlp.2,24,-3.60722282266579e-07,-6.347988801280735e-07,-8.65733454702422e-06,2.538340368118952e-06,5.425345534604276e-06,0.5,0.5,8.0,8.0,8.0,0.0020807289984077215,0.5326666235923767,9.457407974911653e-21,9.457407974911653e-21
1,0.0033087730407714844,encoder.layers.3.blocks.3.attention.self.query,1536,1.964093421236157e-08,2.828800660381603e-08,3.0168474040692672e-05,7.793112217768794e-07,8.410249392909463e-06,0.5169270634651184,0.4830729067325592,8.0,8.0,8.0,0.00024402695999015123,0.062470901757478714,9.457407974911653e-21,4.8303790250227985e-20
1,0.0033087730407714844,encoder.layers.3.blocks.3.attention.self.key,1536,-1.3730331538397422e-08,3.395553349605507e-08,-2.108978878823109e-05,7.926961984594527e-07,6.861482233944116e-06,0.521484375,0.478515625,8.0,8.0,8.0,0.00024091337400022894,0.06167382374405861,9.457407974911653e-21,4.8303790250227985e-20
1,0.0033087730407714844,encoder.layers.3.blocks.3.attention.self.value,1536,1.3843977519911732e-08,4.471601755540178e-09,2.126434992533177e-05,1.2984733075427357e-06,1.0033105354523286e-05,0.5032551884651184,0.4967447817325592,8.0,8.0,8.0,0.00024084224423859268,0.06165561452507973,9.457407974911653e-21,4.8303790250227985e-20
1,0.0033087730407714844,encoder.layers.3.blocks.3.attention.output.dense,1536,1.2173237529111702e-08,-8.301737963734013e-09,1.8698092389968224e-05,1.3008858559260261e-06,4.0388182242168114e-05,0.490234375,0.509765625,8.0,8.0,8.0,0.00014395338075701147,0.03685206547379494,9.457407974911653e-21,4.8303790250227985e-20
1,0.0033087730407714844,encoder.layers.3.blocks.3.intermediate.dense,6144,5.216971299404349e-09,-1.826546913719085e-08,3.205307075404562e-05,2.818248731273343e-06,3.9202503103297204e-05,0.4918619692325592,0.5081380009651184,8.0,8.0,8.0,0.00023852924641687423,0.0610634870827198,9.457410398292353e-21,9.457407974911653e-21
1,0.0033087730407714844,encoder.layers.3.blocks.3.output.dense,1536,-1.4252093194500048e-07,5.662325719413275e-08,-0.00021891214419156313,4.584207090374548e-06,8.052375778788701e-05,0.5208333134651184,0.4791666567325592,8.0,8.0,8.0,0.00015682927914895117,0.0401482954621315,9.457407974911653e-21,4.8303790250227985e-20
1,0.0033087730407714844,encoder.layers.3.blocks.4.attention.self.continuous_position_bias_mlp.0,512,6.185285172932709e-08,0.0,3.166866008541547e-05,1.2960940694028977e-06,1.3523296729545109e-05,0.43359375,0.466796875,8.0,8.0,8.0,0.0013607663568109274,0.3483561873435974,8.460052722784312e-21,8.460051107197178e-21
1,0.0033087730407714844,encoder.layers.3.blocks.4.attention.self.continuous_position_bias_mlp.2,24,-1.3262599907193362e-07,-3.8426932746915554e-07,-3.1830240914132446e-06,4.067025201948127e-06,1.0935656064248178e-05,0.4583333432674408,0.5416666865348816,8.0,8.0,8.0,0.0021990162786096334,0.5629481673240662,8.460051107197178e-21,8.460051107197178e-21
1,0.0033087730407714844,encoder.layers.3.blocks.4.attention.self.query,1536,-8.12756173473872e-09,-9.396453393151205e-09,-1.2483935279306024e-05,1.2790161463271943e-06,1.1387149243091699e-05,0.4973958432674408,0.5026041865348816,8.0,8.0,8.0,0.0002553747035562992,0.0653759241104126,8.460051107197178e-21,4.1609953927764784e-20
1,0.0033087730407714844,encoder.layers.3.blocks.4.attention.self.key,1536,3.4864295894720954e-09,4.919627372146351e-09,5.355155735742301e-06,1.2831100093535497e-06,9.45397732721176e-06,0.50390625,0.49609375,8.0,8.0,8.0,0.0002545196912251413,0.06515704095363617,8.460051107197178e-21,4.1609953927764784e-20
1,0.0033087730407714844,encoder.layers.3.blocks.4.attention.self.value,1536,-2.0833260805375176e-07,-1.888721499199164e-07,-0.0003199988859705627,3.0263374810601817e-06,3.139199907309376e-05,0.4817708432674408,0.5182291865348816,8.0,8.0,8.0,0.0002673947892617434,0.06845306605100632,8.460051107197178e-21,4.1609953927764784e-20
1,0.0033087730407714844,encoder.layers.3.blocks.4.attention.output.dense,1536,1.8264491075115075e-07,3.0660034511242884e-09,0.00028054259018972516,2.8335100523690926e-06,5.67365568713285e-05,0.501953125,0.498046875,8.0,8.0,8.0,0.0001751217059791088,0.044831156730651855,8.460051107197178e-21,4.1609953927764784e-20
1,0.0033087730407714844,encoder.layers.3.blocks.4.intermediate.dense,6144,1.3816361388307996e-09,4.336042636055026e-09,8.488772436976433e-06,7.556615742032591e-07,1.1353057743690442e-05,0.5052083134651184,0.4947916567325592,8.0,8.0,8.0,9.471071098232642e-05,0.024245942011475563,8.46005353057788e-21,8.460051107197178e-21
1,0.0033087730407714844,encoder.layers.3.blocks.4.output.dense,1536,-1.2315508968185895e-07,-6.924558704213268e-09,-0.00018916622502729297,1.0717885743360966e-06,3.7525333027588204e-05,0.486328125,0.513671875,8.0,8.0,8.0,3.852079316857271e-05,0.009861323051154613,8.460051107197178e-21,4.1609953927764784e-20
1,0.0033087730407714844,encoder.layers.3.blocks.5.attention.self.continuous_position_bias_mlp.0,512,-2.5482120236119954e-07,-4.589617574879412e-09,-0.00013046845560893416,1.0766621016955469e-06,1.2745447747875005e-05,0.390625,0.505859375,8.0,8.0,8.0,0.0011308890534564853,0.28950759768486023,7.710447757639407e-21,7.710447757639407e-21
1,0.0033087730407714844,encoder.layers.3.blocks.5.attention.self.continuous_position_bias_mlp.2,24,7.461408699782623e-07,3.758513287266396e-07,1.7907381334225647e-05,2.0789595964743057e-06,7.4401091296749655e-06,0.5833333134651184,0.4166666567325592,8.0,8.0,8.0,0.0019786956254392862,0.5065460801124573,7.710447757639407e-21,7.710447757639407e-21
