batch_idx,layer,bits_before_mean,bits_after_mean,delta_bits_mean,delta_s_mean,delta_s_median,delta_s_min,delta_s_max,frac_delta_s_pos,frac_delta_s_neg,like_grad_mean,like_grad_median,like_grad_min,like_grad_max,frac_like_grad_neg,frac_like_grad_pos,prior_grad_mean,prior_grad_median,prior_grad_min,prior_grad_max,frac_prior_grad_neg,frac_prior_grad_pos,prior_contrib_grad_mean,total_grad_mean,frac_total_grad_neg,frac_total_grad_pos,adam_exp_avg_before_mean,adam_exp_avg_after_mean,agree_like_grad_with_delta,agree_prior_grad_with_delta,agree_total_grad_with_delta,like_loss,prior_loss,total_loss,lr
0,encoder.layers.0.blocks.1.attention.self.query,7.999977111816406,13.453474044799805,5.45349645614624,0.00012345481081865728,-0.00048682649503462017,-0.0007843805360607803,0.0009099987801164389,0.4895833432674408,0.5104166865348816,0.0002656423021107912,1.3796205166727304e-05,-0.008424031548202038,0.013372642919421196,0.4895833432674408,0.5104166865348816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002656423021107912,0.4895833432674408,0.5104166865348816,0.0,2.6564226573100314e-05,1.0,nan,1.0,0.18069756031036377,0.008924740366637707,0.18962229788303375,0.00091
0,encoder.layers.0.blocks.1.attention.self.key,7.999974250793457,13.45376205444336,5.4537882804870605,0.00014606751210521907,-0.0003590472333598882,-0.0008277261513285339,0.0009099991293624043,0.484375,0.515625,-5.713674909202382e-05,6.244934047572315e-05,-0.011732836253941059,0.010042846202850342,0.484375,0.515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.713674909202382e-05,0.484375,0.515625,0.0,-5.713675818697084e-06,1.0,nan,1.0,0.18069756031036377,0.008924740366637707,0.18962229788303375,0.00091
0,encoder.layers.0.blocks.1.attention.self.value,7.999969005584717,12.711339950561523,4.711371421813965,0.0002669152454473078,0.0009099937742576003,-0.000669986882712692,0.000910000002477318,0.5364583730697632,0.4635416865348816,0.0007141856476664543,-0.0017971526831388474,-0.11232101917266846,0.15985389053821564,0.5364583730697632,0.4635416865348816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007141856476664543,0.5364583730697632,0.4635416865348816,0.0,7.141860260162503e-05,1.0,nan,1.0,0.18069756031036377,0.008924740366637707,0.18962229788303375,0.00091
0,encoder.layers.0.blocks.1.attention.output.dense,7.9999494552612305,13.606803894042969,5.6068549156188965,0.00019768992206081748,-0.00011789971904363483,-0.0008286258671432734,0.000910000002477318,0.453125,0.546875,-0.0007420367328450084,0.0003482451429590583,-0.11122448742389679,0.22442758083343506,0.453125,0.546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007420367328450084,0.453125,0.546875,0.0,-7.420365000143647e-05,1.0,nan,1.0,0.18069756031036377,0.008924740366637707,0.18962229788303375,0.00091
0,encoder.layers.0.blocks.1.intermediate.dense,7.999722957611084,11.905319213867188,3.90559720993042,0.00035660419962368906,-2.0600951756932773e-05,-0.0008220517192967236,0.0009099999442696571,0.4895833432674408,0.5104166865348816,0.0008380824001505971,3.956083673983812e-06,-0.12734760344028473,0.13079699873924255,0.4895833432674408,0.5104166865348816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008380824001505971,0.4895833432674408,0.5104166865348816,0.0,8.380824874620885e-05,1.0,nan,1.0,0.18069756031036377,0.008924740366637707,0.18962229788303375,0.00091
0,encoder.layers.0.blocks.1.output.dense,7.999927520751953,12.582794189453125,4.582867622375488,0.00033874897053465247,0.0009090007515624166,-0.0004377901495900005,0.0009100001188926399,0.5052083730697632,0.4947916865348816,0.0015385564183816314,-0.00011364556849002838,-0.2678523063659668,0.36358633637428284,0.5052083730697632,0.4947916865348816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015385564183816314,0.5052083730697632,0.4947916865348816,0.0,0.00015385565347969532,1.0,nan,1.0,0.18069756031036377,0.008924740366637707,0.18962229788303375,0.00091
0,encoder.layers.0.blocks.2.attention.self.continuous_position_bias_mlp.0,7.999935150146484,9.67523193359375,1.6752971410751343,7.43002092349343e-05,0.0,-0.0009099792223423719,0.0009099935414269567,0.482421875,0.4921875,-8.400307706324384e-06,0.0,-0.0013910860288888216,0.0008100609993562102,0.482421875,0.4921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.400307706324384e-06,0.482421875,0.4921875,0.0,-8.40030736526387e-07,1.0,nan,1.0,0.18069756031036377,0.008924740366637707,0.18962229788303375,0.00091
0,encoder.layers.0.blocks.2.attention.self.continuous_position_bias_mlp.2,7.999993801116943,7.9704413414001465,-0.029552778229117393,0.00030170410173013806,0.0009051167871803045,-0.000909998663701117,0.0009099941235035658,0.6666666865348816,0.3333333432674408,0.0017060022801160812,-1.8535065464675426e-06,-0.0015704480465501547,0.006690308451652527,0.6666666865348816,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017060022801160812,0.6666666865348816,0.3333333432674408,0.0,0.0001706002512946725,1.0,nan,1.0,0.18069756031036377,0.008924740366637707,0.18962229788303375,0.00091
0,encoder.layers.0.blocks.2.attention.self.query,7.999974250793457,13.33228874206543,5.332314491271973,0.00015727398567833006,-0.00036553325480781496,-0.0009099980816245079,0.0009099997114390135,0.4895833432674408,0.5104166865348816,-2.305385351064615e-05,0.00013230647891759872,-0.03940999507904053,0.04749593138694763,0.4895833432674408,0.5104166865348816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.305385351064615e-05,0.4895833432674408,0.5104166865348816,0.0,-2.305385351064615e-06,1.0,nan,1.0,0.18069756031036377,0.008924740366637707,0.18962229788303375,0.00091
0,encoder.layers.0.blocks.2.attention.self.key,7.999972343444824,12.455411911010742,4.455439567565918,0.0002681292244233191,0.000909961701836437,-0.0007271330687217414,0.0009099997696466744,0.5572916865348816,0.4427083432674408,-0.000236708321608603,-0.00038340690662153065,-0.02770932950079441,0.02599659003317356,0.5572916865348816,0.4427083432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000236708321608603,0.5572916865348816,0.4427083432674408,0.0,-2.3670829250477254e-05,1.0,nan,1.0,0.18069756031036377,0.008924740366637707,0.18962229788303375,0.00091
0,encoder.layers.0.blocks.2.attention.self.value,7.999973297119141,13.041022300720215,5.041048049926758,0.00020612537628039718,0.000909980502910912,-0.0008740550256334245,0.0009099999442696571,0.515625,0.484375,-0.0003497874131426215,-0.0005037324735894799,-0.09399229288101196,0.06494618207216263,0.515625,0.484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003497874131426215,0.515625,0.484375,0.0,-3.497875513858162e-05,1.0,nan,1.0,0.18069756031036377,0.008924740366637707,0.18962229788303375,0.00091
0,encoder.layers.0.blocks.2.attention.output.dense,7.999942779541016,13.461404800415039,5.461461544036865,0.00020985919400118291,-9.451032383367419e-05,-0.0007184443529695272,0.0009099998278543353,0.4583333432674408,0.5416666865348816,0.0016322297742590308,0.00047636532690376043,-0.0699193999171257,0.08711735159158707,0.4583333432674408,0.5416666865348816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016322297742590308,0.4583333432674408,0.5416666865348816,0.0,0.00016322298324666917,1.0,nan,1.0,0.18069756031036377,0.008924740366637707,0.18962229788303375,0.00091
0,encoder.layers.0.blocks.2.intermediate.dense,7.999110698699951,10.69693660736084,2.6978251934051514,0.00037408823845908046,-8.902062290871982e-06,-0.0008273718995042145,0.000910000060684979,0.4817708432674408,0.5182291865348816,0.0014925547875463963,1.2965698260813951e-05,-0.317853718996048,0.6360433101654053,0.4817708432674408,0.5182291865348816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014925547875463963,0.4817708432674408,0.5182291865348816,0.0,0.00014925548748578876,1.0,nan,1.0,0.18069756031036377,0.008924740366637707,0.18962229788303375,0.00091
0,encoder.layers.0.blocks.2.output.dense,7.999903678894043,12.00013542175293,4.0002312660217285,0.00040072412230074406,0.0009099923772737384,-0.0002986922627314925,0.000910000060684979,0.53125,0.46875,0.004141651093959808,-0.0014064002316445112,-0.46769994497299194,0.8371965289115906,0.53125,0.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004141651093959808,0.53125,0.46875,0.0,0.0004141651443205774,1.0,nan,1.0,0.18069756031036377,0.008924740366637707,0.18962229788303375,0.00091
0,encoder.layers.0.blocks.3.attention.self.continuous_position_bias_mlp.0,7.992016792297363,9.036248207092285,1.044231653213501,8.829486614558846e-05,2.878906889236532e-05,-0.0009099933668039739,0.0009099942399188876,0.513671875,0.470703125,1.5437453839695081e-06,-4.24906498874833e-10,-0.0015705627156421542,0.0016575823538005352,0.513671875,0.470703125,349.97564697265625,0.0,0.0,179187.53125,0.0,0.001953125,3.499756573432933e-08,349.9756774902344,0.513671875,0.47265625,0.0,34.9975700378418,1.0,0.0,0.998019814491272,0.18069756031036377,0.008924740366637707,0.18962229788303375,0.00091
0,encoder.layers.0.blocks.3.attention.self.continuous_position_bias_mlp.2,7.999997615814209,8.076759338378906,0.07676124572753906,-0.0003033324028365314,-0.0009099976159632206,-0.0009099985472857952,0.0009099990129470825,0.3333333432674408,0.6666666865348816,0.0004219082184135914,0.004166167229413986,-0.008709367364645004,0.005808924790471792,0.3333333432674408,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004219082184135914,0.3333333432674408,0.6666666865348816,0.0,4.219083348289132e-05,1.0,nan,1.0,0.18069756031036377,0.008924740366637707,0.18962229788303375,0.00091
0,encoder.layers.0.blocks.3.attention.self.query,7.999974727630615,14.499435424804688,6.499462127685547,3.3012431231327355e-05,-0.0005091031780466437,-0.0006841883296146989,0.0009099990129470825,0.40625,0.59375,0.0006926182541064918,0.0005771492724306881,-0.00967737939208746,0.014400318264961243,0.40625,0.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006926182541064918,0.40625,0.59375,0.0,6.926183414179832e-05,1.0,nan,1.0,0.18069756031036377,0.008924740366637707,0.18962229788303375,0.00091
0,encoder.layers.0.blocks.3.attention.self.key,7.999973297119141,12.199336051940918,4.1993632316589355,0.00029434257885441184,0.0009099765447899699,-0.0007388021913357079,0.0009099990129470825,0.578125,0.421875,-0.00046097266022115946,-0.0004195419605821371,-0.009557543322443962,0.007817016914486885,0.578125,0.421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00046097266022115946,0.578125,0.421875,0.0,-4.6097266022115946e-05,1.0,nan,1.0,0.18069756031036377,0.008924740366637707,0.18962229788303375,0.00091
0,encoder.layers.0.blocks.3.attention.self.value,7.999967575073242,13.290698051452637,5.290729522705078,0.00019329506903886795,-0.0003319719689898193,-0.0006148145184852183,0.0009099999442696571,0.4895833432674408,0.5104166865348816,0.0012747945729643106,6.0496851801872253e-05,-0.12731045484542847,0.09259927272796631,0.4895833432674408,0.5104166865348816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012747945729643106,0.4895833432674408,0.5104166865348816,0.0,0.00012747946311719716,1.0,nan,1.0,0.18069756031036377,0.008924740366637707,0.18962229788303375,0.00091
0,encoder.layers.0.blocks.3.attention.output.dense,7.999948024749756,13.457246780395508,5.457298278808594,0.00020152112119831145,-0.00011062782868975773,-0.0009099984890781343,0.000910000002477318,0.4583333432674408,0.5416666865348816,0.0019454736029729247,0.00030444853473454714,-0.18816643953323364,0.11684226989746094,0.4583333432674408,0.5416666865348816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019454736029729247,0.4583333432674408,0.5416666865348816,0.0,0.00019454737775959074,1.0,nan,1.0,0.18069756031036377,0.008924740366637707,0.18962229788303375,0.00091
0,encoder.layers.0.blocks.3.intermediate.dense,7.998569011688232,10.48958969116211,2.4910202026367188,0.00035092508187517524,-5.209727078181459e-06,-0.0009099995950236917,0.0009099999442696571,0.4765625,0.5234375,0.001508790533989668,1.064952630258631e-05,-0.22672820091247559,0.2328907698392868,0.4765625,0.5234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001508790533989668,0.4765625,0.5234375,0.0,0.00015087905921973288,1.0,nan,1.0,0.18069756031036377,0.008924740366637707,0.18962229788303375,0.00091
0,encoder.layers.0.blocks.3.output.dense,7.999925136566162,12.880098342895508,4.880173683166504,0.0003274720802437514,-8.209943916881457e-05,-0.00039081971044652164,0.000910000060684979,0.484375,0.515625,0.00583299994468689,0.00018019531853497028,-0.16175241768360138,0.27903637290000916,0.484375,0.515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00583299994468689,0.484375,0.515625,0.0,0.0005833000177517533,1.0,nan,1.0,0.18069756031036377,0.008924740366637707,0.18962229788303375,0.00091
0,encoder.layers.0.blocks.4.attention.self.continuous_position_bias_mlp.0,7.999958038330078,9.660331726074219,1.6603732109069824,8.444514242000878e-05,7.48674210626632e-07,-0.0009099901653826237,0.0009099841117858887,0.50390625,0.486328125,-5.72375938645564e-07,-1.0670037769999752e-11,-0.0005797189078293741,0.000905042455997318,0.50390625,0.486328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.72375938645564e-07,0.50390625,0.486328125,0.0,-5.723754270547943e-08,1.0,nan,1.0,0.18069756031036377,0.008924740366637707,0.18962229788303375,0.00091
0,encoder.layers.0.blocks.4.attention.self.continuous_position_bias_mlp.2,7.999997138977051,8.037665367126465,0.03766775131225586,-0.0003033290558960289,-0.0009099901653826237,-0.0009099952876567841,0.0009099983144551516,0.3333333432674408,0.6666666865348816,-0.0008386615663766861,0.0009193920996040106,-0.005344725213944912,0.0019093482987955213,0.3333333432674408,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008386615663766861,0.3333333432674408,0.6666666865348816,0.0,-8.386616536881775e-05,1.0,nan,1.0,0.18069756031036377,0.008924740366637707,0.18962229788303375,0.00091
0,encoder.layers.0.blocks.4.attention.self.query,7.999975204467773,13.894926071166992,5.8949503898620605,9.596402378519997e-05,-0.0005052268970757723,-0.0007353078690357506,0.0009099987801164389,0.453125,0.546875,0.00020455195044633,0.00022330472711473703,-0.007719998247921467,0.0054598478600382805,0.453125,0.546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020455195044633,0.453125,0.546875,0.0,2.045519431703724e-05,1.0,nan,1.0,0.18069756031036377,0.008924740366637707,0.18962229788303375,0.00091
0,encoder.layers.0.blocks.4.attention.self.key,7.999974727630615,13.674177169799805,5.674203395843506,0.00012269362923689187,-0.0004790404927916825,-0.000679908087477088,0.0009099990129470825,0.46875,0.53125,-2.2016252842149697e-05,8.976989192888141e-05,-0.009876465424895287,0.0077162072993814945,0.46875,0.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2016252842149697e-05,0.46875,0.53125,0.0,-2.2016247385181487e-06,1.0,nan,1.0,0.18069756031036377,0.008924740366637707,0.18962229788303375,0.00091
0,encoder.layers.0.blocks.4.attention.self.value,7.999972343444824,13.216924667358398,5.2169508934021,0.00019100311328656971,-0.00039804441621527076,-0.0006606644601561129,0.0009099999442696571,0.5,0.5,-0.0006925552152097225,-0.0001330976956523955,-0.08368973433971405,0.0498851053416729,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006925552152097225,0.5,0.5,0.0,-6.925551133463159e-05,1.0,nan,1.0,0.18069756031036377,0.008924740366637707,0.18962229788303375,0.00091
0,encoder.layers.0.blocks.4.attention.output.dense,7.999944686889648,12.9447660446167,4.944821357727051,0.0002619960578158498,-8.778818300925195e-05,-0.000895549135748297,0.0009099998860619962,0.4947916865348816,0.5052083730697632,0.0010146135464310646,8.159712888300419e-05,-0.07315544039011002,0.06097458302974701,0.4947916865348816,0.5052083730697632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010146135464310646,0.4947916865348816,0.5052083730697632,0.0,0.00010146135173272341,1.0,nan,1.0,0.18069756031036377,0.008924740366637707,0.18962229788303375,0.00091
0,encoder.layers.0.blocks.4.intermediate.dense,7.9989471435546875,10.207602500915527,2.208655595779419,0.00036968442145735025,0.0009082590113393962,-0.0009099997114390135,0.0009099999442696571,0.5208333730697632,0.4791666865348816,-0.0003521938342601061,-5.508492904482409e-06,-0.09966987371444702,0.04549103230237961,0.5208333730697632,0.4791666865348816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003521938342601061,0.5208333730697632,0.4791666865348816,0.0,-3.52193892467767e-05,1.0,nan,1.0,0.18069756031036377,0.008924740366637707,0.18962229788303375,0.00091
0,encoder.layers.0.blocks.4.output.dense,7.999926567077637,12.850382804870605,4.8504557609558105,0.0003157520550303161,-6.398682307917625e-05,-0.0007531782030127943,0.0009099998860619962,0.4895833432674408,0.5104166865348816,-0.0014188856584951282,3.137625753879547e-05,-0.1880909651517868,0.07949602603912354,0.4895833432674408,0.5104166865348816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014188856584951282,0.4895833432674408,0.5104166865348816,0.0,-0.00014188856584951282,1.0,nan,1.0,0.18069756031036377,0.008924740366637707,0.18962229788303375,0.00091
0,encoder.layers.0.blocks.5.attention.self.continuous_position_bias_mlp.0,7.9998273849487305,8.729209899902344,0.7293824553489685,6.232003215700388e-05,2.2152325982460752e-06,-0.0009099971503019333,0.0009099952876567841,0.50390625,0.470703125,4.778600214194739e-06,-2.912625696183113e-11,-0.0018661145586520433,0.0030403584241867065,0.50390625,0.470703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.778600214194739e-06,0.50390625,0.470703125,0.0,4.778597713084309e-07,1.0,nan,1.0,0.18069756031036377,0.008924740366637707,0.18962229788303375,0.00091
0,encoder.layers.0.blocks.5.attention.self.continuous_position_bias_mlp.2,7.999997615814209,8.299131393432617,0.29913395643234253,-0.0009099952294491231,-0.0009099976159632206,-0.0009099983144551516,-0.0009099896997213364,0.0,1.0,0.003495311364531517,0.0042023626156151295,0.0008822256932035089,0.005401345901191235,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003495311364531517,0.0,1.0,0.0,0.00034953115391545,1.0,nan,1.0,0.18069756031036377,0.008924740366637707,0.18962229788303375,0.00091
0,encoder.layers.0.blocks.5.attention.self.query,7.999974727630615,13.614286422729492,5.614310264587402,0.000128247425891459,-0.0005080805858597159,-0.0007171837496571243,0.0009099991293624043,0.4739583432674408,0.5260416865348816,0.0003392017388250679,0.00014801096403971314,-0.010817445814609528,0.01141861267387867,0.4739583432674408,0.5260416865348816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003392017388250679,0.4739583432674408,0.5260416865348816,0.0,3.392017606529407e-05,1.0,nan,1.0,0.18069756031036377,0.008924740366637707,0.18962229788303375,0.00091
0,encoder.layers.0.blocks.5.attention.self.key,7.999974250793457,13.385738372802734,5.385765075683594,0.00016343436436727643,-0.0004786177887581289,-0.0006569866673089564,0.0009099991875700653,0.4895833432674408,0.5104166865348816,-3.3985095797106624e-05,0.00015765662828925997,-0.012638023123145103,0.012059338390827179,0.4895833432674408,0.5104166865348816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3985095797106624e-05,0.4895833432674408,0.5104166865348816,0.0,-3.3985131722147344e-06,1.0,nan,1.0,0.18069756031036377,0.008924740366637707,0.18962229788303375,0.00091
0,encoder.layers.0.blocks.5.attention.self.value,7.999972343444824,13.279508590698242,5.279537200927734,0.00017861915694084018,-0.00035738456062972546,-0.0006646374822594225,0.000910000002477318,0.4947916865348816,0.5052083730697632,0.0024762293323874474,0.00014220178127288818,-0.07702165842056274,0.09679370373487473,0.4947916865348816,0.5052083730697632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024762293323874474,0.4947916865348816,0.5052083730697632,0.0,0.0002476229565218091,1.0,nan,1.0,0.18069756031036377,0.008924740366637707,0.18962229788303375,0.00091
0,encoder.layers.0.blocks.5.attention.output.dense,7.999956130981445,12.988092422485352,4.988135814666748,0.0002299366460647434,-0.00010209429456153885,-0.0009099995368160307,0.0009099998860619962,0.4947916865348816,0.5052083730697632,0.002195254899561405,8.840396185405552e-05,-0.08237139880657196,0.140020489692688,0.4947916865348816,0.5052083730697632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002195254899561405,0.4947916865348816,0.5052083730697632,0.0,0.0002195255074184388,1.0,nan,1.0,0.18069756031036377,0.008924740366637707,0.18962229788303375,0.00091
0,encoder.layers.0.blocks.5.intermediate.dense,7.999444484710693,11.382705688476562,3.3832602500915527,0.00032525567803531885,0.0009059206931851804,-0.000909998721908778,0.0009099995368160307,0.5065104365348816,0.4934895932674408,-0.00011066286242567003,-2.2660992726741824e-06,-0.018433375284075737,0.018432235345244408,0.5065104365348816,0.4934895932674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00011066286242567003,0.5065104365348816,0.4934895932674408,0.0,-1.1066285878769122e-05,1.0,nan,1.0,0.18069756031036377,0.008924740366637707,0.18962229788303375,0.00091
0,encoder.layers.0.blocks.5.output.dense,7.999941825866699,12.017066955566406,4.017126083374023,0.0003645801334641874,0.0009099630988202989,-0.0009099969174712896,0.0009099997114390135,0.546875,0.453125,-0.00043419268331490457,-0.00031641515670344234,-0.03576955199241638,0.02205514907836914,0.546875,0.453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00043419268331490457,0.546875,0.453125,0.0,-4.3419262510724366e-05,1.0,nan,1.0,0.18069756031036377,0.008924740366637707,0.18962229788303375,0.00091
