batch_idx,layer,bits_before_mean,bits_after_mean,delta_bits_mean,delta_s_mean,frac_delta_s_pos,frac_delta_s_neg,like_grad_mean,like_grad_abs_mean,frac_like_grad_neg,frac_like_grad_pos,prior_grad_mean,prior_grad_abs_mean,prior_contrib_grad_mean,prior_contrib_grad_abs_mean,frac_prior_grad_neg,frac_prior_grad_pos,total_grad_mean,total_grad_abs_mean,agree_like_with_delta,agree_prior_with_delta,agree_total_with_delta
4,encoder.layers.0.blocks.1.attention.self.query,7.388820648193359,6.849793434143066,-0.5390278697013855,0.0003941743343602866,1.0,0.0,0.00013361097080633044,0.002201008377596736,0.5208333730697632,0.4791666865348816,0.20819953083992004,0.251891553401947,2.0819953400197377e-11,2.5189156316329786e-11,0.4427083432674408,0.5572916865348816,0.20833313465118408,0.2520023286342621,0.5208333730697632,0.4427083432674408,0.4427083432674408
4,encoder.layers.0.blocks.1.attention.self.key,7.179400444030762,6.6382904052734375,-0.5411094427108765,0.0003964412899222225,1.0,0.0,0.00012264710676390678,0.0031851711682975292,0.4739583432674408,0.5260416865348816,0.3170824646949768,0.3387230634689331,3.170824713905063e-11,3.387230773643779e-11,0.2708333432674408,0.7291666865348816,0.31720513105392456,0.33920130133628845,0.4739583432674408,0.2708333432674408,0.2760416865348816
4,encoder.layers.0.blocks.1.attention.self.value,7.068366050720215,6.5050506591796875,-0.563315749168396,0.000395741721149534,1.0,0.0,0.0003383243456482887,0.05717731639742851,0.4895833432674408,0.5104166865348816,0.43821680545806885,0.4463718831539154,4.382167892447164e-11,4.463719324721005e-11,0.1197916716337204,0.8802083730697632,0.43855512142181396,0.455005407333374,0.4895833432674408,0.1197916716337204,0.125
4,encoder.layers.0.blocks.1.attention.output.dense,6.537624359130859,5.97163200378418,-0.5659925937652588,0.0004009194381069392,1.0,0.0,0.0007190121104940772,0.03207460418343544,0.5208333730697632,0.4791666865348816,0.7718117237091064,0.7755182981491089,7.718117811528202e-11,7.755183994984094e-11,0.0520833358168602,0.9479166865348816,0.772530734539032,0.7779377698898315,0.5208333730697632,0.0520833358168602,0.0625
4,encoder.layers.0.blocks.1.intermediate.dense,4.558925151824951,3.9750618934631348,-0.583863377571106,0.0004023200599476695,0.9986979365348816,0.0013020833721384406,0.009708474390208721,0.05378636717796326,0.48828125,0.51171875,2.2250876426696777,2.2342333793640137,2.2250876141605147e-10,2.2342332151037425e-10,0.0260416679084301,0.9739583730697632,2.2347960472106934,2.248182535171509,0.4895833432674408,0.02473958395421505,0.02864583395421505
4,encoder.layers.0.blocks.1.output.dense,5.9209442138671875,5.334226608276367,-0.5867170691490173,0.0004046852409373969,1.0,0.0,-0.00218576448969543,0.11275826394557953,0.515625,0.484375,1.1994004249572754,1.1994004249572754,1.1994005788551476e-10,1.1994005788551476e-10,0.0,1.0,1.1972148418426514,1.2177088260650635,0.515625,0.0,0.010416666977107525
4,encoder.layers.0.blocks.2.attention.self.continuous_position_bias_mlp.0,7.223509788513184,6.934131622314453,-0.28937801718711853,0.00026877966593019664,0.986328125,0.0,3.721180291904602e-06,0.00016369247168768197,0.478515625,0.505859375,-1277.326904296875,1278.17724609375,-1.277326759918651e-07,1.278177421681903e-07,0.35546875,0.630859375,-1277.326904296875,1278.17724609375,0.4861111342906952,0.36039605736732483,0.36039605736732483
4,encoder.layers.0.blocks.2.attention.self.continuous_position_bias_mlp.2,8.05003833770752,7.891410827636719,-0.15862736105918884,0.0002599235740490258,1.0,0.0,-0.0037650156300514936,0.0037650156300514936,1.0,0.0,-0.02812553569674492,0.08575527369976044,-2.8125535754541797e-12,8.575526573573189e-12,0.6666666865348816,0.3333333432674408,-0.03189055621623993,0.08546854555606842,1.0,0.6666666865348816,0.6666666865348816
4,encoder.layers.0.blocks.2.attention.self.query,7.141468048095703,6.621476650238037,-0.5199918746948242,0.0003921366005670279,1.0,0.0,-0.0001813848502933979,0.010934519581496716,0.4895833432674408,0.5104166865348816,0.3312153220176697,0.35553139448165894,3.3121529824375884e-11,3.55531402929099e-11,0.2447916716337204,0.7552083730697632,0.3310339152812958,0.3550344407558441,0.4895833432674408,0.2447916716337204,0.2291666716337204
4,encoder.layers.0.blocks.2.attention.self.key,7.154656887054443,6.5887579917907715,-0.5658985376358032,0.0004009736585430801,1.0,0.0,0.0027853799983859062,0.008788405917584896,0.4427083432674408,0.5572916865348816,0.3262166380882263,0.3344907760620117,3.262166231587926e-11,3.3449080311109824e-11,0.1510416716337204,0.8489583730697632,0.3290019929409027,0.3374912142753601,0.4427083432674408,0.1510416716337204,0.15625
4,encoder.layers.0.blocks.2.attention.self.value,7.18140172958374,6.638908386230469,-0.5424928069114685,0.0003937273286283016,1.0,0.0,0.005332108587026596,0.03123496286571026,0.484375,0.515625,0.314248263835907,0.32963669300079346,3.1424828017545536e-11,3.2963669988061994e-11,0.1770833432674408,0.8229166865348816,0.3195803761482239,0.33771857619285583,0.484375,0.1770833432674408,0.1822916716337204
4,encoder.layers.0.blocks.2.attention.output.dense,6.357579708099365,5.817375183105469,-0.5402045249938965,0.0003970442048739642,1.0,0.0,0.0041895643807947636,0.030994748696684837,0.4791666865348816,0.5208333730697632,0.802522599697113,0.8042182326316833,8.025226316821232e-11,8.04218289185421e-11,0.0364583358168602,0.9635416865348816,0.8067121505737305,0.8089944124221802,0.4791666865348816,0.0364583358168602,0.03125
4,encoder.layers.0.blocks.2.intermediate.dense,3.0043323040008545,2.444354772567749,-0.5599774718284607,0.00039632600964978337,0.99609375,0.00390625,0.00088409089948982,0.019290823489427567,0.5052083730697632,0.4947916865348816,3.270042896270752,3.2919373512268066,3.2700428476140075e-10,3.29193755588264e-10,0.014322916977107525,0.9856771230697632,3.2709269523620605,3.2913215160369873,0.5091146230697632,0.015625,0.014322916977107525
4,encoder.layers.0.blocks.2.output.dense,5.41104793548584,4.8543291091918945,-0.5567189455032349,0.0003989216638728976,1.0,0.0,0.017514435574412346,0.06884382665157318,0.4739583432674408,0.5260416865348816,1.4939868450164795,1.4939868450164795,1.4939866010976743e-10,1.4939866010976743e-10,0.0,1.0,1.5115010738372803,1.5115010738372803,0.4739583432674408,0.0,0.0
4,encoder.layers.0.blocks.3.attention.self.continuous_position_bias_mlp.0,7.518198490142822,7.214053153991699,-0.3041455149650574,0.0002386625565122813,0.984375,0.005859375,5.4481279221363366e-05,0.0003663133829832077,0.44921875,0.53515625,-1526.9647216796875,2227.525390625,-1.5269648656612844e-07,2.227525328635238e-07,0.3984375,0.59375,-1526.9647216796875,2227.525390625,0.4623016119003296,0.40748029947280884,0.4055117964744568
4,encoder.layers.0.blocks.3.attention.self.continuous_position_bias_mlp.2,7.987843990325928,7.950301170349121,-0.037543296813964844,0.00010703620500862598,0.6666666865348816,0.3333333432674408,0.001437321538105607,0.0052615078166127205,0.3333333432674408,0.6666666865348816,-0.003001917153596878,0.0197124145925045,-3.0019167490333287e-13,1.9712415293832164e-12,0.3333333432674408,0.6666666865348816,-0.0015645967796444893,0.01986006461083889,0.6666666865348816,0.6666666865348816,0.6666666865348816
4,encoder.layers.0.blocks.3.attention.self.query,7.221701622009277,6.6661200523376465,-0.5555806159973145,0.0003996060404460877,1.0,0.0,0.0003011060762219131,0.0032212818041443825,0.46875,0.53125,0.2816007137298584,0.2917885184288025,2.8160069762139806e-11,2.9178850308175797e-11,0.2552083432674408,0.7447916865348816,0.2819018065929413,0.2919427454471588,0.46875,0.2552083432674408,0.2604166865348816
4,encoder.layers.0.blocks.3.attention.self.key,7.112782955169678,6.578581809997559,-0.5342012643814087,0.000396626623114571,1.0,0.0,0.00016548791609238833,0.0030035271774977446,0.4427083432674408,0.5572916865348816,0.32544803619384766,0.3338673710823059,3.2544807126999586e-11,3.338673781883017e-11,0.1979166716337204,0.8020833730697632,0.3256135582923889,0.3337758779525757,0.4427083432674408,0.1979166716337204,0.1979166716337204
4,encoder.layers.0.blocks.3.attention.self.value,6.9774980545043945,6.4205451011657715,-0.5569531917572021,0.0003982901980634779,1.0,0.0,-0.002400212688371539,0.04770582914352417,0.5260416865348816,0.4739583432674408,0.4453248381614685,0.44573259353637695,4.453248186875314e-11,4.45732617482264e-11,0.015625,0.984375,0.4429246187210083,0.44412732124328613,0.5260416865348816,0.015625,0.03125
4,encoder.layers.0.blocks.3.attention.output.dense,6.485826015472412,5.9334259033203125,-0.5523996353149414,0.0003986927622463554,1.0,0.0,0.002559373853728175,0.02929973602294922,0.46875,0.53125,0.744666576385498,0.7517257928848267,7.44666550644979e-11,7.5172576496918e-11,0.0416666679084301,0.9583333730697632,0.7472259402275085,0.75431227684021,0.46875,0.0416666679084301,0.046875
4,encoder.layers.0.blocks.3.intermediate.dense,2.912200450897217,2.3975155353546143,-0.5146849155426025,0.00032446777913719416,0.8619791865348816,0.0,-0.0024937272537499666,0.01546094473451376,0.5208333730697632,0.4791666865348816,3.41510009765625,3.423520565032959,3.415100147119432e-10,3.4235203560939453e-10,0.02083333395421505,0.9791666865348816,3.4126062393188477,3.4241366386413574,0.4505208432674408,0.02083333395421505,0.02473958395421505
4,encoder.layers.0.blocks.3.output.dense,5.873269081115723,5.243081569671631,-0.630187451839447,0.00040185957914218307,1.0,0.0,0.01013683807104826,0.05240769311785698,0.4947916865348816,0.5052083730697632,-991.6889038085938,994.1539306640625,-9.916890064687323e-08,9.94153879219084e-08,0.0052083334885537624,0.9947916865348816,-991.6787109375,994.1629638671875,0.4947916865348816,0.0052083334885537624,0.0052083334885537624
4,encoder.layers.0.blocks.4.attention.self.continuous_position_bias_mlp.0,7.492145538330078,7.172623634338379,-0.31952232122421265,0.00023753901768941432,0.978515625,0.01953125,-7.843761522963177e-06,0.00032391815329901874,0.51953125,0.470703125,-2719.694580078125,2720.398193359375,-2.719694407460338e-07,2.720398128985835e-07,0.38671875,0.611328125,-2719.694580078125,2720.398193359375,0.540433943271637,0.40704500675201416,0.40704500675201416
4,encoder.layers.0.blocks.4.attention.self.continuous_position_bias_mlp.2,7.982222557067871,7.958266735076904,-0.023956140503287315,6.562083581229672e-05,0.6666666865348816,0.3333333432674408,0.0015707004349678755,0.007536848541349173,0.3333333432674408,0.6666666865348816,0.005861410405486822,0.026832755655050278,5.861410532284617e-13,2.6832752599709186e-12,0.6666666865348816,0.3333333432674408,0.007432109676301479,0.01929590478539467,0.6666666865348816,0.3333333432674408,0.3333333432674408
4,encoder.layers.0.blocks.4.attention.self.query,7.296748161315918,6.735899925231934,-0.5608482360839844,0.00039965781616047025,1.0,0.0,-0.00020407405099831522,0.00395421776920557,0.4895833432674408,0.5104166865348816,0.24637852609157562,0.26879990100860596,2.4637852522046977e-11,2.6879989553640904e-11,0.4166666865348816,0.5833333730697632,0.24617445468902588,0.2691631615161896,0.4895833432674408,0.4166666865348816,0.421875
4,encoder.layers.0.blocks.4.attention.self.key,7.289750576019287,6.71564245223999,-0.5741082429885864,0.0004023280635010451,1.0,0.0,-0.0004240270354785025,0.0037875380367040634,0.5677083730697632,0.4322916865348816,0.2553490400314331,0.27007830142974854,2.55349057870502e-11,2.700783173492649e-11,0.359375,0.640625,0.254925012588501,0.27071669697761536,0.5677083730697632,0.359375,0.3645833432674408
4,encoder.layers.0.blocks.4.attention.self.value,7.073159217834473,6.531319618225098,-0.5418395400047302,0.0003974518913310021,1.0,0.0,0.0009227078408002853,0.050198983401060104,0.4635416865348816,0.5364583730697632,0.35091495513916016,0.35292428731918335,3.5091495681482954e-11,3.529242870170535e-11,0.0572916679084301,0.9427083730697632,0.3518376350402832,0.36005744338035583,0.4635416865348816,0.0572916679084301,0.0729166716337204
4,encoder.layers.0.blocks.4.attention.output.dense,6.359618186950684,5.805602073669434,-0.5540158152580261,0.000399170647142455,1.0,0.0,0.007220621686428785,0.031559184193611145,0.4635416865348816,0.5364583730697632,0.8435294032096863,0.8488624095916748,8.435295517639219e-11,8.488625080627088e-11,0.02083333395421505,0.9791666865348816,0.8507501482963562,0.856073260307312,0.4635416865348816,0.02083333395421505,0.02083333395421505
4,encoder.layers.0.blocks.4.intermediate.dense,3.365466833114624,2.8339247703552246,-0.5315419435501099,0.0003740376268979162,0.9739583730697632,0.0,0.0003434806130826473,0.009887058287858963,0.4986979365348816,0.5013021230697632,2.9684951305389404,2.975656509399414,2.968495171895569e-10,2.9756569430716695e-10,0.04296875,0.95703125,2.9688384532928467,2.9772555828094482,0.484375,0.04296875,0.0494791679084301
4,encoder.layers.0.blocks.4.output.dense,5.9862823486328125,5.397707939147949,-0.5885746479034424,0.00040485183126293123,1.0,0.0,0.0016132874879986048,0.030777737498283386,0.4427083432674408,0.5572916865348816,1.1645824909210205,1.1655523777008057,1.1645823194683658e-10,1.165552376836132e-10,0.0052083334885537624,0.9947916865348816,1.1661957502365112,1.167179822921753,0.4427083432674408,0.0052083334885537624,0.0052083334885537624
4,encoder.layers.0.blocks.5.attention.self.continuous_position_bias_mlp.0,7.572061061859131,7.2036237716674805,-0.368437260389328,0.00022616887872572988,0.953125,0.0234375,-2.3325252186623402e-05,0.00046250439481809735,0.501953125,0.466796875,-4496.82421875,4497.697265625,-4.496823748922907e-07,4.4976974322707974e-07,0.408203125,0.57421875,-4496.82373046875,4497.69775390625,0.5262096524238586,0.4373757243156433,0.438492089509964
4,encoder.layers.0.blocks.5.attention.self.continuous_position_bias_mlp.2,8.032140731811523,8.02001667022705,-0.012124380096793175,4.973650720785372e-05,0.6666666865348816,0.3333333432674408,0.007948929443955421,0.013670241460204124,0.3333333432674408,0.6666666865348816,-0.004452682565897703,0.024139288812875748,-4.452682526075863e-13,2.4139288658242553e-12,0.6666666865348816,0.3333333432674408,0.003496247110888362,0.025758957490324974,0.6666666865348816,0.3333333432674408,0.3333333432674408
4,encoder.layers.0.blocks.5.attention.self.query,7.212760925292969,6.67534065246582,-0.5374207496643066,0.00039687397656962276,1.0,0.0,0.00028675515204668045,0.0036548548378050327,0.5104166865348816,0.4895833432674408,0.2764450013637543,0.29220050573349,2.764450127146212e-11,2.9220049990730246e-11,0.3229166865348816,0.6770833730697632,0.2767317593097687,0.2920168340206146,0.5104166865348816,0.3229166865348816,0.3489583432674408
4,encoder.layers.0.blocks.5.attention.self.key,7.286017417907715,6.695590496063232,-0.5904265642166138,0.00040489929961040616,1.0,0.0,-0.0003347516758367419,0.004715058486908674,0.4895833432674408,0.5104166865348816,0.2626373767852783,0.27091747522354126,2.6263737712417523e-11,2.7091745513629917e-11,0.25,0.75,0.26230260729789734,0.27136868238449097,0.4895833432674408,0.25,0.2708333432674408
4,encoder.layers.0.blocks.5.attention.self.value,7.074187755584717,6.538776397705078,-0.5354110598564148,0.0003942541661672294,1.0,0.0,-0.000418586831074208,0.04932575672864914,0.4895833432674408,0.5104166865348816,0.3639196753501892,0.36590394377708435,3.6391965829718487e-11,3.659039390924157e-11,0.0364583358168602,0.9635416865348816,0.36350107192993164,0.3706165552139282,0.4895833432674408,0.0364583358168602,0.078125
4,encoder.layers.0.blocks.5.attention.output.dense,6.59921932220459,6.0731096267700195,-0.5261096954345703,0.00039477640530094504,1.0,0.0,0.0033727088011801243,0.030060602352023125,0.5052083730697632,0.4947916865348816,0.6354684233665466,0.6427569389343262,6.354684833898006e-11,6.427569587685866e-11,0.046875,0.953125,0.6388411521911621,0.6467418074607849,0.5052083730697632,0.046875,0.0416666679084301
4,encoder.layers.0.blocks.5.intermediate.dense,4.525548458099365,3.9695918560028076,-0.5559567213058472,0.00039759938954375684,1.0,0.0,-8.868782606441528e-05,0.0056320056319236755,0.4739583432674408,0.5260416865348816,2.1962223052978516,2.2107131481170654,2.1962220930760168e-10,2.2107131403270586e-10,0.1223958358168602,0.8776041865348816,2.196133613586426,2.211125373840332,0.4739583432674408,0.1223958358168602,0.1236979216337204
4,encoder.layers.0.blocks.5.output.dense,6.260983467102051,5.6584906578063965,-0.6024923920631409,0.000406433769967407,1.0,0.0,0.0028565768152475357,0.013001218438148499,0.4583333432674408,0.5416666865348816,1.0190048217773438,1.0231659412384033,1.0190048804759044e-10,1.0231659269832605e-10,0.02083333395421505,0.9791666865348816,1.0218614339828491,1.026039958000183,0.4583333432674408,0.02083333395421505,0.02083333395421505
4,encoder.layers.0.blocks.6.attention.self.continuous_position_bias_mlp.0,7.615017414093018,7.353161334991455,-0.2618560194969177,0.0002173796674469486,0.97265625,0.021484375,4.403903949423693e-05,0.0006026942864991724,0.447265625,0.5390625,-3507.6162109375,3508.15087890625,-3.5076163840130903e-07,3.508150712150382e-07,0.447265625,0.546875,-3507.6162109375,3508.150634765625,0.4633663594722748,0.4715127944946289,0.4715127944946289
4,encoder.layers.0.blocks.6.attention.self.continuous_position_bias_mlp.2,8.088621139526367,8.056063652038574,-0.032558124512434006,0.00011446948337834328,0.3333333432674408,0.6666666865348816,0.020364275202155113,0.020364275202155113,0.0,1.0,-0.013747096061706543,0.018973490223288536,-1.374709590953871e-12,1.897349031360074e-12,0.6666666865348816,0.3333333432674408,0.006617178674787283,0.013046937994658947,0.6666666865348816,0.6666666865348816,0.3333333432674408
4,encoder.layers.0.blocks.6.attention.self.query,7.1903839111328125,6.686898708343506,-0.503485918045044,0.0003905492485500872,1.0,0.0,0.002281447872519493,0.010845574550330639,0.453125,0.546875,0.2851652503013611,0.3023473620414734,2.8516522476706996e-11,3.023473832408641e-11,0.28125,0.71875,0.28744667768478394,0.3056458830833435,0.453125,0.28125,0.296875
4,encoder.layers.0.blocks.6.attention.self.key,7.179311275482178,6.664607048034668,-0.5147053003311157,0.0003929813392460346,1.0,0.0,0.0001209237816510722,0.009738439694046974,0.5416666865348816,0.4583333432674408,0.2905157506465912,0.3045445382595062,2.9051573646743378e-11,3.0454451460659726e-11,0.2552083432674408,0.7447916865348816,0.29063665866851807,0.3049846291542053,0.5416666865348816,0.2552083432674408,0.265625
4,encoder.layers.0.blocks.6.attention.self.value,7.124217510223389,6.606963157653809,-0.5172544121742249,0.00039007002487778664,1.0,0.0,0.0022228609304875135,0.08548316359519958,0.5052083730697632,0.4947916865348816,0.3330637514591217,0.3369978368282318,3.330637848852902e-11,3.3699786017304945e-11,0.0885416716337204,0.9114583730697632,0.33528661727905273,0.3541198670864105,0.5052083730697632,0.0885416716337204,0.1354166716337204
4,encoder.layers.0.blocks.6.attention.output.dense,6.738492965698242,6.150573253631592,-0.5879197120666504,0.0004035570891574025,1.0,0.0,0.010084640234708786,0.050410196185112,0.4791666865348816,0.5208333730697632,0.6069943904876709,0.6084345579147339,6.069944546993611e-11,6.08434552740178e-11,0.010416666977107525,0.9895833730697632,0.6170790195465088,0.6193994283676147,0.4791666865348816,0.010416666977107525,0.0260416679084301
4,encoder.layers.0.blocks.6.intermediate.dense,6.879226207733154,6.328173637390137,-0.5510526895523071,0.00039697892498224974,1.0,0.0,0.0004337144491728395,0.017559237778186798,0.4947916865348816,0.5052083730697632,0.5414901375770569,0.5634831190109253,5.414901166345132e-11,5.634830796408252e-11,0.22265625,0.77734375,0.5419238805770874,0.5650380253791809,0.4947916865348816,0.22265625,0.2018229216337204
4,encoder.layers.0.blocks.6.output.dense,6.694866180419922,6.1123480796813965,-0.582518458366394,0.00040309023461304605,1.0,0.0,0.006297219078987837,0.046380337327718735,0.4583333432674408,0.5416666865348816,0.6457690000534058,0.6532970666885376,6.457689938343947e-11,6.532970692196827e-11,0.0364583358168602,0.9635416865348816,0.6520662307739258,0.6590920686721802,0.4583333432674408,0.0364583358168602,0.03125
4,encoder.layers.0.blocks.7.attention.self.continuous_position_bias_mlp.0,7.504448890686035,7.306137561798096,-0.19831189513206482,0.00021842963178642094,0.9609375,0.029296875,1.3886774468119256e-05,0.0010489963460713625,0.482421875,0.509765625,-224.681640625,225.34896850585938,-2.2468160665312098e-08,2.2534896615411526e-08,0.419921875,0.57421875,-224.68162536621094,225.3489990234375,0.5098425149917603,0.44793716073036194,0.44793716073036194
4,encoder.layers.0.blocks.7.attention.self.continuous_position_bias_mlp.2,7.837328910827637,7.814627647399902,-0.022701263427734375,3.996243322035298e-05,0.6666666865348816,0.3333333432674408,0.0031766556203365326,0.03378613293170929,0.6666666865348816,0.3333333432674408,0.031045380979776382,0.04610942304134369,3.1045381109623404e-12,4.610942704041943e-12,0.3333333432674408,0.6666666865348816,0.034222036600112915,0.034222036600112915,1.0,0.0,0.3333333432674408
4,encoder.layers.0.blocks.7.attention.self.query,7.224200248718262,6.715758800506592,-0.5084414482116699,0.0003904631594195962,1.0,0.0,0.00018427715986035764,0.014300964772701263,0.5052083730697632,0.4947916865348816,0.2728801965713501,0.2922131419181824,2.7288019066595837e-11,2.922131286942076e-11,0.3072916865348816,0.6927083730697632,0.2730644941329956,0.29521337151527405,0.5052083730697632,0.3072916865348816,0.3072916865348816
4,encoder.layers.0.blocks.7.attention.self.key,7.296147346496582,6.744986534118652,-0.5511602163314819,0.00039746868424117565,1.0,0.0,-0.0014392018783837557,0.015549781732261181,0.546875,0.453125,0.2495538890361786,0.2658066749572754,2.495539018487758e-11,2.6580668222031534e-11,0.2864583432674408,0.7135416865348816,0.248114675283432,0.2676313519477844,0.546875,0.2864583432674408,0.3020833432674408
4,encoder.layers.0.blocks.7.attention.self.value,7.038215637207031,6.560342788696289,-0.4778725802898407,0.00037222536047920585,0.9947916865348816,0.0052083334885537624,-0.002062613610178232,0.17716366052627563,0.4583333432674408,0.5416666865348816,0.3223457932472229,0.42935794591903687,3.22345830583437e-11,4.293579380920676e-11,0.078125,0.921875,0.3202831745147705,0.4736434817314148,0.4635416865348816,0.0833333358168602,0.1770833432674408
4,encoder.layers.0.blocks.7.attention.output.dense,6.6735992431640625,6.12415075302124,-0.5494483709335327,0.00039614943671040237,1.0,0.0,-0.007244241889566183,0.08709311485290527,0.5104166865348816,0.4895833432674408,0.6545396447181702,0.6644628047943115,6.545396863399944e-11,6.64462790345155e-11,0.0625,0.9375,0.6472954750061035,0.6801854968070984,0.5104166865348816,0.0625,0.0989583358168602
4,encoder.layers.0.blocks.7.intermediate.dense,3.8892226219177246,3.323847532272339,-0.5653752088546753,0.00037753148353658617,0.9583333730697632,0.0,-7.265991007443517e-05,0.008146635256707668,0.4622395932674408,0.5377604365348816,2.770674467086792,2.780236005783081,2.770674523144834e-10,2.780236041388662e-10,0.1145833358168602,0.8854166865348816,2.770601987838745,2.7814109325408936,0.4453125,0.1145833358168602,0.11328125
4,encoder.layers.0.blocks.7.output.dense,6.143355369567871,5.535240173339844,-0.6081142425537109,0.00040774125955067575,1.0,0.0,0.002791290171444416,0.028448443859815598,0.5104166865348816,0.4895833432674408,1.1168420314788818,1.1168420314788818,1.1168420355200936e-10,1.1168420355200936e-10,0.0,1.0,1.1196331977844238,1.119750738143921,0.5104166865348816,0.0,0.010416666977107525
4,encoder.layers.0.downsample.reduction,7.0127458572387695,6.363709926605225,-0.6490356922149658,0.00037488224916160107,0.9791666865348816,0.02083333395421505,0.11214502900838852,0.5798991918563843,0.5338541865348816,0.4661458432674408,-1501.4930419921875,1502.537841796875,-1.5014931875612092e-07,1.5025378274913237e-07,0.0677083358168602,0.9322916865348816,-1501.3812255859375,1502.79150390625,0.5442708730697632,0.0677083358168602,0.1588541716337204
