batch_idx,layer,bits_before_mean,bits_after_mean,delta_bits_mean,delta_s_mean,frac_delta_s_pos,frac_delta_s_neg,like_grad_mean,prior_grad_mean,prior_contrib_grad_mean,total_grad_mean,mean_abs_like_grad,mean_abs_prior_contrib_grad,mean_abs_adam_proxy,agree_like_with_delta,agree_prior_with_delta,agree_total_with_delta
0,encoder.layers.0.blocks.4.attention.self.continuous_position_bias_mlp.2,7.999997138977051,8.320425033569336,0.3204282224178314,-0.0009099859744310379,0.0,1.0,0.0017948163440451026,0.0,0.0,0.0017948163440451026,0.0017948163440451026,0.0,3.160747528076172,1.0,nan,1.0
0,encoder.layers.0.blocks.4.attention.self.query,7.999975204467773,13.269095420837402,5.269120216369629,0.00016280447016470134,0.5,0.5,8.187445200746879e-05,0.0,0.0,8.187445200746879e-05,0.001793930772691965,0.0,3.1600708961486816,1.0,nan,1.0
0,encoder.layers.0.blocks.4.attention.self.key,7.999974727630615,12.643579483032227,4.643604278564453,0.00024304058752022684,0.546875,0.453125,-0.00021162819757591933,0.0,0.0,-0.00021162819757591933,0.0016476459568366408,0.0,3.1601223945617676,1.0,nan,1.0
0,encoder.layers.0.blocks.4.attention.self.value,7.999972343444824,12.382438659667969,4.3824663162231445,0.0002807483833748847,0.5625,0.4375,-0.003145329188555479,0.0,0.0,-0.003145329188555479,0.017244061455130577,0.0,3.16180682182312,1.0,nan,1.0
0,encoder.layers.0.blocks.4.attention.output.dense,7.999944686889648,13.218623161315918,5.218677043914795,0.000249624194111675,0.4739583432674408,0.5260416865348816,-0.0009655455942265689,0.0,0.0,-0.0009655455942265689,0.014832070097327232,0.0,3.1614444255828857,1.0,nan,1.0
0,encoder.layers.0.blocks.4.intermediate.dense,7.9989471435546875,11.196163177490234,3.197216033935547,0.00030964030884206295,0.45703125,0.54296875,0.00031671192846260965,0.0,0.0,0.00031671192846260965,0.004129738546907902,0.0,3.1297996044158936,1.0,nan,1.0
0,encoder.layers.0.blocks.4.output.dense,7.999926567077637,12.269488334655762,4.269562721252441,0.0003661963273771107,0.53125,0.46875,-0.0007249941118061543,0.0,0.0,-0.0007249941118061543,0.013505492359399796,0.0,3.16120982170105,1.0,nan,1.0
0,encoder.layers.0.blocks.5.attention.self.continuous_position_bias_mlp.0,7.9998273849487305,9.071091651916504,1.0712642669677734,-1.485913344367873e-05,0.44921875,0.52734375,4.261053163645556e-06,0.0,0.0,4.261053163645556e-06,0.0002465004217810929,0.0,2.8733010292053223,1.0,nan,1.0
0,encoder.layers.0.blocks.5.attention.self.continuous_position_bias_mlp.2,7.999997615814209,8.120674133300781,0.1206771582365036,-0.00030333339236676693,0.3333333432674408,0.6666666865348816,0.0034013502299785614,0.0,0.0,0.0034013502299785614,0.005157988518476486,0.0,3.162045955657959,1.0,nan,1.0
0,encoder.layers.0.blocks.5.attention.self.query,7.999974727630615,13.406982421875,5.407007217407227,0.00015137187438085675,0.4895833432674408,0.5104166865348816,0.00012165617954451591,0.0,0.0,0.00012165617954451591,0.0022968349512666464,0.0,3.158930778503418,1.0,nan,1.0
0,encoder.layers.0.blocks.5.attention.self.key,7.999974250793457,13.796966552734375,5.796993255615234,0.00011449879821157083,0.4583333432674408,0.5416666865348816,-8.905287359084468e-06,0.0,0.0,-8.905287359084468e-06,0.0033692389260977507,0.0,3.1611223220825195,1.0,nan,1.0
0,encoder.layers.0.blocks.5.attention.self.value,7.999972343444824,13.780363082885742,5.780389785766602,0.00013482214126270264,0.4583333432674408,0.5416666865348816,0.002408085623756051,0.0,0.0,0.002408085623756051,0.02343624457716942,0.0,3.162172317504883,1.0,nan,1.0
0,encoder.layers.0.blocks.5.attention.output.dense,7.999956130981445,13.305712699890137,5.305756568908691,0.00021400662080850452,0.4739583432674408,0.5260416865348816,5.3680501878261566e-05,0.0,0.0,5.3680501878261566e-05,0.01596061885356903,0.0,3.1616291999816895,1.0,nan,1.0
0,encoder.layers.0.blocks.5.intermediate.dense,7.999444484710693,11.601333618164062,3.6018881797790527,0.00029205973260104656,0.48828125,0.51171875,0.0002876349026337266,0.0,0.0,0.0002876349026337266,0.0024535616394132376,0.0,3.115351676940918,1.0,nan,1.0
0,encoder.layers.0.blocks.5.output.dense,7.999941825866699,12.799427032470703,4.79948616027832,0.00030501390574499965,0.4947916865348816,0.5052083730697632,-0.0011305277002975345,0.0,0.0,-0.0011305277002975345,0.006037353537976742,0.0,3.1613986492156982,1.0,nan,1.0
0,encoder.layers.0.blocks.6.attention.self.continuous_position_bias_mlp.0,7.9999589920043945,9.024673461914062,1.0247139930725098,4.592753975884989e-05,0.501953125,0.48046875,1.1045190149161499e-05,0.0,0.0,1.1045190149161499e-05,0.0003297384246252477,0.0,2.930176258087158,0.9999999403953552,nan,0.9999999403953552
0,encoder.layers.0.blocks.6.attention.self.continuous_position_bias_mlp.2,7.999997615814209,7.946967124938965,-0.05303081125020981,0.000303333334159106,0.6666666865348816,0.3333333432674408,-0.0049564428627491,0.0,0.0,-0.0049564428627491,0.0069389319978654385,0.0,3.1620664596557617,1.0,nan,1.0
0,encoder.layers.0.blocks.6.attention.self.query,7.99997615814209,13.285482406616211,5.285506725311279,0.0001538555952720344,0.5,0.5,-0.0003009517095051706,0.0,0.0,-0.0003009517095051706,0.005513773765414953,0.0,3.161583662033081,1.0,nan,1.0
0,encoder.layers.0.blocks.6.attention.self.key,7.99997615814209,13.48414134979248,5.484166145324707,0.00013917579781264067,0.484375,0.515625,4.977785283699632e-05,0.0,0.0,4.977785283699632e-05,0.0051375338807702065,0.0,3.161576747894287,1.0,nan,1.0
0,encoder.layers.0.blocks.6.attention.self.value,7.999974727630615,14.080465316772461,6.08049201965332,8.388701098738238e-05,0.4375,0.5625,0.005465496331453323,0.0,0.0,0.005465496331453323,0.03485628962516785,0.0,3.161935806274414,1.0,nan,1.0
0,encoder.layers.0.blocks.6.attention.output.dense,7.9999542236328125,12.668313980102539,4.668359756469727,0.00027723252424038947,0.5260416865348816,0.4739583432674408,-0.00030486989999189973,0.0,0.0,-0.00030486989999189973,0.02342945709824562,0.0,3.1619129180908203,1.0,nan,1.0
0,encoder.layers.0.blocks.6.intermediate.dense,7.999953269958496,13.164359092712402,5.16440486907959,0.00018047365301754326,0.4895833432674408,0.5104166865348816,0.00035115351784043014,0.0,0.0,0.00035115351784043014,0.00403309240937233,0.0,3.1565799713134766,1.0,nan,1.0
0,encoder.layers.0.blocks.6.output.dense,7.999958038330078,12.60919189453125,4.609233379364014,0.000266784307314083,0.515625,0.484375,0.0009419121779501438,0.0,0.0,0.0009419121779501438,0.012503208592534065,0.0,3.1613030433654785,1.0,nan,1.0
0,encoder.layers.0.blocks.7.attention.self.continuous_position_bias_mlp.0,7.999922752380371,8.956871032714844,0.9569486975669861,7.349555744440295e-06,0.474609375,0.513671875,4.5845787099096924e-05,0.0,0.0,4.5845787099096924e-05,0.00038670850335620344,0.0,2.994823932647705,1.0,nan,1.0
0,encoder.layers.0.blocks.7.attention.self.continuous_position_bias_mlp.2,7.999996185302734,7.833541393280029,-0.16645479202270508,0.000303333014016971,0.6666666865348816,0.3333333432674408,-0.003806212916970253,0.0,0.0,-0.003806212916970253,0.015641070902347565,0.0,3.1622064113616943,1.0,nan,1.0
0,encoder.layers.0.blocks.7.attention.self.query,7.99997615814209,13.221567153930664,5.221590995788574,0.00016029353719204664,0.5052083730697632,0.4947916865348816,0.0010400007013231516,0.0,0.0,0.0010400007013231516,0.008700566366314888,0.0,3.1616694927215576,1.0,nan,1.0
0,encoder.layers.0.blocks.7.attention.self.key,7.99997615814209,12.865201950073242,4.865224838256836,0.0002084743173327297,0.53125,0.46875,-0.0011912990594282746,0.0,0.0,-0.0011912990594282746,0.008867306634783745,0.0,3.1619162559509277,1.0,nan,1.0
0,encoder.layers.0.blocks.7.attention.self.value,7.999973297119141,14.1336669921875,6.133693695068359,7.874469156377017e-05,0.4322916865348816,0.5677083730697632,0.018950404599308968,0.0,0.0,0.018950404599308968,0.07027836889028549,0.0,3.161949634552002,1.0,nan,1.0
0,encoder.layers.0.blocks.7.attention.output.dense,7.999956130981445,12.599502563476562,4.599546432495117,0.00023692466493230313,0.5104166865348816,0.4895833432674408,-0.0008153996895998716,0.0,0.0,-0.0008153996895998716,0.0330822616815567,0.0,3.1619489192962646,1.0,nan,1.0
0,encoder.layers.0.blocks.7.intermediate.dense,7.999061584472656,11.051137924194336,3.052075147628784,0.0003282324760220945,0.48828125,0.51171875,6.286821735557169e-05,0.0,0.0,6.286821735557169e-05,0.0028804554603993893,0.0,3.1225337982177734,1.0,nan,1.0
0,encoder.layers.0.blocks.7.output.dense,7.9999284744262695,13.028501510620117,5.028573036193848,0.00029073585756123066,0.4791666865348816,0.5208333730697632,-8.236116264015436e-05,0.0,0.0,-8.236116264015436e-05,0.01105932891368866,0.0,3.1609408855438232,1.0,nan,1.0
0,encoder.layers.0.downsample.reduction,7.999964714050293,14.152498245239258,6.152533531188965,0.0001325041230302304,0.421875,0.578125,0.09352272748947144,0.0,0.0,0.09352272748947144,0.2762823700904846,0.0,3.162217140197754,1.0,nan,1.0
0,encoder.layers.1.blocks.0.attention.self.continuous_position_bias_mlp.0,7.999822616577148,8.606342315673828,0.6065202355384827,-9.27344080992043e-06,0.431640625,0.4921875,0.0006625641253776848,0.0,0.0,0.0006625641253776848,0.006132170557975769,0.0,2.8403005599975586,1.0,nan,1.0
0,encoder.layers.1.blocks.0.attention.self.continuous_position_bias_mlp.2,7.999997138977051,7.801553249359131,-0.19844365119934082,0.0003033319371752441,0.6666666865348816,0.3333333432674408,0.0044432347640395164,0.0,0.0,0.0044432347640395164,0.035106245428323746,0.0,3.162123441696167,1.0,nan,1.0
0,encoder.layers.1.blocks.0.attention.self.query,7.999974727630615,13.189397811889648,5.189422130584717,0.00016936584142968059,0.5052083730697632,0.4947916865348816,0.001560603966936469,0.0,0.0,0.001560603966936469,0.020308181643486023,0.0,3.1614108085632324,1.0,nan,1.0
0,encoder.layers.1.blocks.0.attention.self.key,7.999972343444824,13.135177612304688,5.135207176208496,0.0001942696253536269,0.5026041865348816,0.4973958432674408,0.008584296330809593,0.0,0.0,0.008584296330809593,0.07077133655548096,0.0,3.1620378494262695,1.0,nan,1.0
0,encoder.layers.1.blocks.0.attention.self.value,7.999965667724609,13.26395034790039,5.263983726501465,0.0002077051904052496,0.4895833432674408,0.5104166865348816,0.011121917515993118,0.0,0.0,0.011121917515993118,0.06349898874759674,0.0,3.162154197692871,1.0,nan,1.0
0,encoder.layers.1.blocks.0.attention.output.dense,7.999968528747559,12.70411205291748,4.70414400100708,0.00027250152197666466,0.5338541865348816,0.4661458432674408,0.003208945970982313,0.0,0.0,0.003208945970982313,0.03999897465109825,0.0,3.161975622177124,1.0,nan,1.0
0,encoder.layers.1.blocks.0.intermediate.dense,7.999456405639648,10.680648803710938,2.6811931133270264,0.00040452819666825235,0.5384114980697632,0.4615885615348816,-0.000607647467404604,0.0,0.0,-0.000607647467404604,0.004535992164164782,0.0,3.114229679107666,1.0,nan,1.0
0,encoder.layers.1.blocks.0.output.dense,7.9999189376831055,12.406026840209961,4.4061079025268555,0.0003643968957476318,0.5130208730697632,0.4869791865348816,-0.0008822895470075309,0.0,0.0,-0.0008822895470075309,0.01406829059123993,0.0,3.160496234893799,1.0,nan,1.0
0,encoder.layers.1.blocks.1.attention.self.continuous_position_bias_mlp.0,7.999928951263428,8.394428253173828,0.3944999575614929,-6.99145530234091e-05,0.44921875,0.541015625,0.0020385333336889744,0.0,0.0,0.0020385333336889744,0.008894680999219418,0.0,3.1039953231811523,1.0,nan,1.0
0,encoder.layers.1.blocks.1.attention.self.continuous_position_bias_mlp.2,7.999994277954102,7.818897247314453,-0.18109774589538574,-9.701277559059918e-10,0.5,0.5,0.06261938810348511,0.0,0.0,0.06261938810348511,0.08793558925390244,0.0,3.162109851837158,1.0,nan,1.0
0,encoder.layers.1.blocks.1.attention.self.query,7.999969482421875,12.99721908569336,4.997248649597168,0.00022266741143539548,0.5130208730697632,0.4869791865348816,-0.0013925621751695871,0.0,0.0,-0.0013925621751695871,0.009849686175584793,0.0,3.1611812114715576,1.0,nan,1.0
0,encoder.layers.1.blocks.1.attention.self.key,7.999969482421875,13.333005905151367,5.333036422729492,0.00019461516058072448,0.4869791865348816,0.5130208730697632,0.0003743570705410093,0.0,0.0,0.0003743570705410093,0.009038633666932583,0.0,3.161348819732666,1.0,nan,1.0
0,encoder.layers.1.blocks.1.attention.self.value,7.999956130981445,13.64944839477539,5.649492263793945,0.00018033536616712809,0.4557291865348816,0.5442708730697632,0.00932646356523037,0.0,0.0,0.00932646356523037,0.05461914464831352,0.0,3.161653518676758,1.0,nan,1.0
0,encoder.layers.1.blocks.1.attention.output.dense,7.999961853027344,12.977458953857422,4.977497100830078,0.0002496714296285063,0.5052083730697632,0.4947916865348816,0.006532696541398764,0.0,0.0,0.006532696541398764,0.040118612349033356,0.0,3.161571979522705,1.0,nan,1.0
0,encoder.layers.1.blocks.1.intermediate.dense,7.998830795288086,10.547163009643555,2.5483322143554688,0.00035717125865630805,0.490234375,0.509765625,0.00043779140105471015,0.0,0.0,0.00043779140105471015,0.004958341829478741,0.0,3.1240687370300293,1.0,nan,1.0
0,encoder.layers.1.blocks.1.output.dense,7.999915599822998,12.627386093139648,4.627470970153809,0.0003504584892652929,0.4947916865348816,0.5052083730697632,-0.0007102303206920624,0.0,0.0,-0.0007102303206920624,0.01663188263773918,0.0,3.1599490642547607,1.0,nan,1.0
0,encoder.layers.1.blocks.2.attention.self.continuous_position_bias_mlp.0,7.999906539916992,8.884448051452637,0.8845421075820923,6.069958544685505e-05,0.458984375,0.44921875,-2.8675829526036978e-05,0.0,0.0,-2.8675829526036978e-05,0.004404316656291485,0.0,2.7079901695251465,1.0,nan,1.0
0,encoder.layers.1.blocks.2.attention.self.continuous_position_bias_mlp.2,7.999996185302734,7.959275722503662,-0.0407206229865551,0.00030333868926391006,0.6666666865348816,0.3333333432674408,-0.002391139743849635,0.0,0.0,-0.002391139743849635,0.0028661061078310013,0.0,3.161141872406006,1.0,nan,1.0
0,encoder.layers.1.blocks.2.attention.self.query,7.999970436096191,13.498369216918945,5.4983978271484375,0.00017406221013516188,0.4765625,0.5234375,0.0007488399278372526,0.0,0.0,0.0007488399278372526,0.0069371419958770275,0.0,3.1599574089050293,1.0,nan,1.0
0,encoder.layers.1.blocks.2.attention.self.key,7.999968528747559,12.860179901123047,4.860212326049805,0.00023951455659698695,0.515625,0.484375,-0.0008020978420972824,0.0,0.0,-0.0008020978420972824,0.006251288112252951,0.0,3.161158323287964,1.0,nan,1.0
0,encoder.layers.1.blocks.2.attention.self.value,7.999968528747559,12.794417381286621,4.7944488525390625,0.00026191663346253335,0.5260416865348816,0.4739583432674408,-0.004193662665784359,0.0,0.0,-0.004193662665784359,0.02744579128921032,0.0,3.1621475219726562,1.0,nan,1.0
0,encoder.layers.1.blocks.2.attention.output.dense,7.999955177307129,12.244230270385742,4.244274616241455,0.0003367630415596068,0.5572916865348816,0.4427083432674408,-0.0022070826962590218,0.0,0.0,-0.0022070826962590218,0.023208050057291985,0.0,3.161442756652832,1.0,nan,1.0
0,encoder.layers.1.blocks.2.intermediate.dense,7.997838973999023,9.80860710144043,1.8107681274414062,0.00035927287535741925,0.4837239682674408,0.5162760615348816,-0.00020569461048580706,0.0,0.0,-0.00020569461048580706,0.00611470453441143,0.0,3.129958152770996,1.0,nan,1.0
0,encoder.layers.1.blocks.2.output.dense,7.999904632568359,12.677886009216309,4.677980422973633,0.0003515927819535136,0.484375,0.515625,0.0015644580125808716,0.0,0.0,0.0015644580125808716,0.021606653928756714,0.0,3.1615347862243652,1.0,nan,1.0
0,encoder.layers.1.blocks.3.attention.self.continuous_position_bias_mlp.0,7.993124961853027,8.513751983642578,0.5206264853477478,-0.00013508705887943506,0.37890625,0.548828125,0.0003806720778811723,260.0580139160156,2.6005801956330288e-08,260.0583801269531,0.0011666864156723022,2.6005801956330288e-08,2.8512227535247803,0.9999999403953552,0.0,0.9978992342948914
0,encoder.layers.1.blocks.3.attention.self.continuous_position_bias_mlp.2,7.999997138977051,7.854000091552734,-0.14599642157554626,0.0003033176762983203,0.6666666865348816,0.3333333432674408,0.0001824251376092434,0.0,0.0,0.0001824251376092434,0.0012298895744606853,0.0,3.1593921184539795,1.0,nan,1.0
0,encoder.layers.1.blocks.3.attention.self.query,7.999972343444824,13.527175903320312,5.5272040367126465,0.00015680375508964062,0.4765625,0.5234375,0.0002786619297694415,0.0,0.0,0.0002786619297694415,0.003983030095696449,0.0,3.1597704887390137,1.0,nan,1.0
0,encoder.layers.1.blocks.3.attention.self.key,7.999968528747559,13.065702438354492,5.065733909606934,0.00021359787206165493,0.4947916865348816,0.5052083730697632,-0.00013586592103820294,0.0,0.0,-0.00013586592103820294,0.003594022011384368,0.0,3.158412456512451,1.0,nan,1.0
0,encoder.layers.1.blocks.3.attention.self.value,7.999967098236084,13.358678817749023,5.358711242675781,0.00020348727412056178,0.484375,0.515625,0.003991227596998215,0.0,0.0,0.003991227596998215,0.06010754406452179,0.0,3.1621508598327637,1.0,nan,1.0
0,encoder.layers.1.blocks.3.attention.output.dense,7.999959468841553,13.086779594421387,5.086819648742676,0.00024841559934429824,0.4947916865348816,0.5052083730697632,-0.0004842433554586023,0.0,0.0,-0.0004842433554586023,0.051706861704587936,0.0,3.161977767944336,1.0,nan,1.0
0,encoder.layers.1.blocks.3.intermediate.dense,7.996979713439941,9.261007308959961,1.2640278339385986,0.00036082364385947585,0.4856770932674408,0.5143229365348816,0.000527100870385766,0.0,0.0,0.000527100870385766,0.007187113165855408,0.0,3.131027936935425,1.0,nan,1.0
0,encoder.layers.1.blocks.3.output.dense,7.999896049499512,11.975879669189453,3.975982666015625,0.00040878646541386843,0.5286458730697632,0.4713541865348816,-0.0006361277191899717,0.0,0.0,-0.0006361277191899717,0.030598919838666916,0.0,3.1610217094421387,1.0,nan,1.0
